Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1712,0,-0.0167927,0.00392876,0.00432749,921.144,-1222.17,244.403,0.000390977,0.0011409,0.00109489,-1329.54,-54.6081,125.221,0.00566684,0.0149476,0.00287531,-1297.62,455.101,218.833,-0.000446144,-0.00163878,0.00245191,-1174.13,1195.7,101.496,0.00211297,0.000387369,-0.000999883,-659.848,1901.57,116.132,0.00366876,-0.000149996,0.0038143,286.026,1891.35,185.639,0.00160277,-0.00154124,-0.00224811,951.143,1852.55,157.626,0.000439522,0.000906025,0.00254157,1657.58,1145.34,127.059,-0.000978646,0.000422857,-0.000537498,1598.92,272.742,141.108,-4.05431e-005,0.000489242,0.000815577,1463.08,-696.771,160.226,0.000714003,0.000407411,0.000898148,96.6245,-1065.4,194.194,-0.00372132,0.00368761,0.000850082,-887.743,-883.665,141.52,0.0176214,-0.0683539,-4.2886,-297.907,1528.25,447.362
1713,0,-0.0170588,0.00613298,0.00442152,921.37,-1222.14,244.674,0.000294238,0.00112729,0.00129816,-1329.51,-54.5935,125.205,0.00569356,0.0148089,0.0027883,-1297.59,455.14,218.803,0.000203817,-0.00351962,0.00169714,-1174.29,1195.66,101.356,0.00202863,0.00042327,-0.00112285,-659.834,1901.58,116.162,0.00369049,-0.000151216,0.00375986,286.038,1891.36,185.64,0.00168166,-0.00150219,-0.00225349,951.147,1852.6,157.629,0.000403891,0.000985456,0.00247621,1657.6,1145.38,127.032,-0.000960398,0.00046161,-0.000574199,1598.92,272.778,141.067,-0.000318824,0.000718918,0.000932878,1463.08,-696.689,160.118,0.000685153,0.000837853,0.00110519,96.596,-1065.42,194.206,-0.00373675,0.00403223,0.000849613,-887.721,-883.661,141.447,0.0202668,-0.0694517,-4.28298,-300.2,1526.72,447.291
1714,0,-0.0164346,0.00356214,0.00435091,920.917,-1222.14,244.271,0.000500124,0.000920646,0.000923241,-1329.53,-54.5471,125.142,0.00552017,0.0164533,0.00466909,-1297.47,455.03,218.835,0.000281011,-0.00349283,0.00158339,-1174.27,1195.68,101.335,0.00193615,0.000465037,-0.0010294,-659.836,1901.57,116.101,0.00418107,0.000111873,0.00532043,285.867,1891.5,185.582,0.00173912,-0.00171162,-0.00275217,951.148,1852.6,157.601,0.000743593,0.00104648,0.00287548,1657.62,1145.42,126.963,-0.001075,0.000457051,-0.000534213,1598.91,272.805,141.024,-0.000322196,0.000660914,0.000835429,1463.09,-696.687,160.051,0.000726218,0.000924485,0.00112571,96.5768,-1065.41,194.159,-0.00370044,0.0039906,0.000686502,-887.704,-883.663,141.439,0.0201877,-0.071179,-4.27657,-302.39,1525.23,447.294
1715,0,-0.0170345,0.00606067,0.0044347,921.334,-1222.15,244.649,0.000251166,0.00123543,0.00131086,-1329.5,-54.5989,125.198,0.00568704,0.0148807,0.00274021,-1297.63,455.132,218.785,0.000265929,-0.00356712,0.00170181,-1174.3,1195.65,101.348,0.00152667,-0.000241706,-0.00107358,-660.051,1901.57,116.262,0.00379746,-0.000134533,0.0037099,285.997,1891.37,185.612,0.00165238,-0.00135462,-0.00230782,951.126,1852.55,157.611,0.000502796,0.000927371,0.00252524,1657.59,1145.35,127.013,-0.000936297,0.000401863,-0.000587416,1598.92,272.763,141.047,-9.67025e-005,0.00049314,0.000846806,1463.08,-696.757,160.172,0.000774533,0.000374462,0.000880888,96.6159,-1065.39,194.116,-0.00364624,0.00397797,0.000620507,-887.735,-883.677,141.488,0.0205951,-0.0668737,-4.27034,-304.587,1523.66,447.339
1716,0,-0.0172609,0.00622852,0.00443228,921.365,-1222.14,244.68,6.04823e-005,0.00132312,0.00154295,-1329.5,-54.6002,125.22,0.00562038,0.0149396,0.00273765,-1297.62,455.098,218.82,-0.000362653,-0.00144484,0.00255832,-1174.13,1195.67,101.479,0.0020621,0.000341333,-0.00108284,-659.824,1901.54,116.146,0.00411149,6.38917e-005,0.00537332,285.904,1891.49,185.595,0.00157938,-0.00150334,-0.0022784,951.161,1852.57,157.622,0.000405677,0.000982018,0.00240521,1657.6,1145.35,127.054,-0.00102868,0.000250195,-0.000597717,1598.95,272.736,141.099,-8.21928e-005,0.000397473,0.00064072,1463.08,-696.78,160.226,0.000745176,0.000262517,0.000889962,96.6566,-1065.39,194.191,-0.00386508,0.00383581,0.000642327,-887.689,-883.655,141.515,0.0196263,-0.0677526,-4.26535,-306.772,1521.97,447.279
1717,0,-0.0169529,0.0040217,0.00433158,921.164,-1222.19,244.402,0.000198585,0.00131263,0.00136504,-1329.5,-54.6008,125.23,0.00569458,0.0150181,0.00284176,-1297.63,455.113,218.807,0.000217912,-0.00357208,0.00175833,-1174.28,1195.65,101.388,0.00150839,-0.00045493,-0.00127892,-659.961,1901.59,116.304,0.00387716,-3.6407e-006,0.00509505,285.878,1891.45,185.581,0.00149916,-0.00156331,-0.00271212,951.145,1852.57,157.636,0.00112549,0.00125457,0.00242051,1657.62,1145.25,127.014,-0.000951833,0.000357188,-0.00065439,1598.92,272.764,141.105,0.000131635,0.000117962,0.000522093,1463.08,-696.811,160.255,0.00067925,0.000995934,0.00112836,96.6139,-1065.42,194.238,-0.00366086,0.0039597,0.000726053,-887.672,-883.653,141.506,0.0195921,-0.0698731,-4.25777,-308.874,1520.32,447.284
1718,0,-0.0171122,0.006117,0.00437065,921.335,-1222.14,244.671,0.000212741,0.00107357,0.00117212,-1329.52,-54.6094,125.212,0.00569821,0.0148224,0.00267345,-1297.59,455.115,218.822,-0.000388872,-0.00146386,0.00228707,-1174.12,1195.7,101.48,0.00167433,-0.000464209,-0.000942221,-660.005,1901.59,116.264,0.00391095,0.000111357,0.00533441,285.856,1891.47,185.538,0.00150562,-0.00134573,-0.00228692,951.164,1852.58,157.591,0.000357553,0.000817252,0.002526,1657.58,1145.35,127.038,-0.00102471,0.000337279,-0.000607539,1598.93,272.745,141.079,-0.000174945,0.000526631,0.000755146,1463.08,-696.759,160.175,0.000748043,0.00035238,0.000872677,96.5962,-1065.39,194.153,-0.00369439,0.00379882,0.000737137,-887.747,-883.674,141.492,0.0198754,-0.0734084,-4.25181,-310.944,1518.59,447.156
1719,0,-0.0170334,0.0061674,0.00446165,921.334,-1222.15,244.653,0.000341678,0.00108105,0.00107143,-1329.51,-54.5629,125.149,0.00577856,0.0148985,0.002637,-1297.62,455.144,218.776,0.000193963,-0.0034637,0.00174713,-1174.27,1195.66,101.346,0.00159748,-0.000406591,-0.00110977,-660.019,1901.59,116.261,0.00399234,0.000113686,0.00538641,285.866,1891.49,185.528,0.0017496,-0.00154385,-0.00241304,951.148,1852.58,157.603,0.000470216,0.00105997,0.00255774,1657.6,1145.37,127.01,-0.00101918,0.00045608,-0.000547378,1598.94,272.771,141.033,4.45325e-005,0.000490946,0.000782664,1463.09,-696.725,160.127,0.000715006,0.00092077,0.00107588,96.5643,-1065.42,194.178,-0.00368393,0.00387591,0.000687857,-887.73,-883.664,141.446,0.0185072,-0.0707262,-4.24666,-312.975,1516.86,447.185
1720,0,-0.0171757,0.00600134,0.00450399,921.336,-1222.15,244.638,0.000364815,0.00100777,0.00103694,-1329.52,-54.5383,125.141,0.00579196,0.0147656,0.00270604,-1297.63,455.161,218.746,0.000261806,-0.00346876,0.00152879,-1174.3,1195.71,101.326,0.00136277,-0.000363399,-0.0011023,-659.99,1901.59,116.257,0.00372725,-0.000159315,0.00397897,285.988,1891.37,185.618,0.00197497,-0.00164804,-0.0026392,951.127,1852.59,157.601,0.000541894,0.000895569,0.0027311,1657.6,1145.43,126.975,-0.00102999,0.000413583,-0.000512138,1598.9,272.802,141.014,-0.000280829,0.000584483,0.000764716,1463.08,-696.681,160.037,0.000602889,0.000973355,0.00114306,96.5984,-1065.4,194.155,-0.00381078,0.00419378,0.000724678,-887.732,-883.678,141.418,0.0198106,-0.0709646,-4.24172,-314.968,1515.07,447.187
1721,0,-0.0171189,0.0059232,0.00453283,921.335,-1222.15,244.675,0.000237495,0.00112705,0.00123298,-1329.51,-54.6051,125.232,0.00558963,0.0148456,0.00302688,-1297.62,455.11,218.842,0.000184089,-0.00362202,0.00163292,-1174.29,1195.64,101.402,0.00214047,0.000393003,-0.000990668,-659.83,1901.56,116.166,0.00395098,0.000121009,0.00526465,285.871,1891.49,185.621,0.00166661,-0.00157332,-0.00248467,951.141,1852.57,157.633,0.000363135,0.000961033,0.00256929,1657.61,1145.36,127.057,-0.000984373,0.000380195,-0.000545507,1598.93,272.739,141.112,0.000212671,0.000345172,0.000636457,1463.09,-696.797,160.268,0.000816672,0.000365375,0.000921095,96.636,-1065.4,194.196,-0.00369111,0.00383819,0.000730333,-887.681,-883.661,141.538,0.0225798,-0.0672846,-4.2353,-316.994,1513.19,447.135
1722,0,-0.0165529,0.00345427,0.00436628,920.94,-1222.15,244.293,0.000209927,0.00143506,0.00135334,-1329.5,-54.6327,125.232,0.00574224,0.0150372,0.002842,-1297.63,455.099,218.842,-0.000389728,-0.0014695,0.00249186,-1174.12,1195.67,101.492,0.00217155,0.000360393,-0.000983408,-659.825,1901.53,116.139,0.00376156,-3.82518e-005,0.00538004,285.9,1891.45,185.566,0.00155322,-0.00152771,-0.00248295,951.132,1852.54,157.644,0.00112504,0.00134196,0.00226398,1657.63,1145.21,127.032,-0.00101165,0.000388748,-0.000683863,1598.95,272.735,141.123,-0.000291289,0.000779955,0.000913534,1463.08,-696.739,160.182,0.000778068,0.000209196,0.000875645,96.6707,-1065.4,194.192,-0.00377798,0.00368143,0.000822551,-887.703,-883.682,141.503,0.0189149,-0.0704811,-4.22901,-319.02,1511.25,447.13
1723,0,-0.0166906,0.00408487,0.00420977,921.157,-1222.16,244.376,0.000293873,0.00112746,0.0011675,-1329.5,-54.5622,125.181,0.00559878,0.0147297,0.00274278,-1297.62,455.137,218.788,0.00010847,-0.0034503,0.00163585,-1174.29,1195.68,101.366,0.00151698,-0.000390369,-0.00116855,-660.031,1901.6,116.249,0.00400479,-2.27181e-005,0.00550544,285.885,1891.48,185.524,0.00172924,-0.001637,-0.00269526,951.174,1852.61,157.576,0.000656851,0.000991659,0.00288037,1657.6,1145.41,126.999,-0.000976058,0.000455529,-0.000478825,1598.9,272.801,141.046,-0.00038933,0.00057819,0.000737726,1463.07,-696.686,160.072,0.000691259,0.000993247,0.00115005,96.5883,-1065.42,194.175,-0.00362368,0.00392781,0.00075515,-887.726,-883.675,141.434,0.020945,-0.0714717,-4.22398,-321.008,1509.38,447.14
1724,0,-0.0168971,0.00585439,0.00442052,921.167,-1222.11,244.594,0.000365276,0.0012501,0.00122472,-1329.52,-54.5892,125.195,0.00563153,0.0146763,0.00282286,-1297.62,455.123,218.793,0.000227922,-0.00369823,0.00162899,-1174.29,1195.65,101.35,0.00158302,-0.00050826,-0.00125282,-660.027,1901.58,116.297,0.00388905,-2.40354e-008,0.00526514,285.872,1891.46,185.558,0.00157019,-0.00151753,-0.00236876,951.145,1852.59,157.616,0.00110906,0.00126414,0.00235768,1657.63,1145.25,126.983,-0.000937056,0.000435622,-0.000471923,1598.92,272.766,141.064,0.000298699,0.000214023,0.000598549,1463.09,-696.765,160.209,0.000881682,0.000430691,0.000765475,96.6313,-1065.4,194.141,-0.00367045,0.00382363,0.000609906,-887.716,-883.655,141.46,0.0187168,-0.0693134,-4.21848,-322.962,1507.55,447.139
1725,0,-0.0170078,0.00574461,0.00459799,921.151,-1222.12,244.58,0.000254834,0.00127766,0.00130446,-1329.51,-54.5922,125.189,0.00581407,0.0148172,0.00275559,-1297.62,455.127,218.774,-0.000257545,-0.00157745,0.00243993,-1174.12,1195.69,101.428,0.00149994,-0.000349491,-0.00109643,-660.03,1901.58,116.25,0.00396479,5.54661e-005,0.00390038,285.998,1891.4,185.65,0.00159895,-0.00146469,-0.00225971,951.159,1852.57,157.584,0.000535931,0.00105142,0.00265969,1657.61,1145.36,127,-0.00101933,0.000496306,-0.000617638,1598.95,272.763,141.038,-0.000410935,0.000872145,0.000949188,1463.09,-696.708,160.093,0.000787246,0.000294468,0.000850234,96.608,-1065.41,194.123,-0.00375208,0.00385337,0.000718782,-887.728,-883.68,141.456,0.0183308,-0.0724457,-4.21204,-324.957,1505.64,446.995
1726,0,-0.0173303,0.00607192,0.00447946,921.337,-1222.16,244.654,0.000353942,0.00105865,0.00107826,-1329.53,-54.5587,125.19,0.00564969,0.0146203,0.00280301,-1297.62,455.146,218.791,0.000123408,-0.00350925,0.0017071,-1174.28,1195.68,101.376,0.00193573,0.000564522,-0.000814736,-659.852,1901.57,116.1,0.00395764,9.08726e-005,0.00539424,285.861,1891.49,185.547,0.00162008,-0.00154231,-0.00264471,951.138,1852.61,157.591,0.000698241,0.000880587,0.00283653,1657.61,1145.41,126.995,-0.000987455,0.000428173,-0.000542642,1598.92,272.776,141.045,-0.000424194,0.000490835,0.000879077,1463.08,-696.702,160.09,0.000614276,0.0008041,0.0012344,96.5613,-1065.42,194.204,-0.00372089,0.00405918,0.000848783,-887.74,-883.628,141.47,0.0183025,-0.0745125,-4.20646,-327.05,1503.67,446.941
1727,0,-0.0168188,0.00347004,0.00425735,921.236,-1222.15,244.402,0.000196319,0.00142022,0.00135011,-1329.5,-54.6068,125.244,0.00547172,0.0148309,0.00303093,-1297.61,455.108,218.859,6.57027e-005,-0.0036115,0.00185929,-1174.29,1195.63,101.397,0.00203973,0.000367127,-0.00108618,-659.816,1901.56,116.168,0.00373895,-8.95883e-005,0.00533423,285.907,1891.47,185.569,0.00148939,-0.00147132,-0.00239916,951.125,1852.56,157.652,0.000383773,0.000953758,0.00242325,1657.58,1145.33,127.078,-0.00102852,0.000352485,-0.000616476,1598.94,272.751,141.122,0.000135252,0.000284763,0.000585878,1463.09,-696.816,160.295,0.000727929,0.000224107,0.000962571,96.675,-1065.4,194.194,-0.00390192,0.00377904,0.00078508,-887.674,-883.661,141.518,0.0174096,-0.072772,-4.19978,-329.094,1501.81,447.043
1728,0,-0.0169233,0.0040444,0.00425184,921.171,-1222.17,244.414,0.000248246,0.0011275,0.00124634,-1329.5,-54.5886,125.22,0.00564967,0.0150158,0.00285358,-1297.62,455.101,218.807,-0.000321751,-0.00155058,0.00242497,-1174.11,1195.69,101.478,0.0038319,-0.00273945,-0.00211614,-659.737,1901.77,116.179,0.00382097,5.91906e-005,0.00526734,285.875,1891.46,185.551,0.00150281,-0.00157282,-0.00259035,951.155,1852.57,157.618,0.000365549,0.000948552,0.00251321,1657.6,1145.36,127.043,-0.000890407,0.000446786,-0.000598688,1598.95,272.763,141.099,3.49008e-005,0.000402678,0.000684078,1463.09,-696.785,160.214,0.000731332,0.000250232,0.000925419,96.6606,-1065.39,194.182,-0.00378231,0.00393256,0.000713249,-887.698,-883.67,141.487,0.0194557,-0.0690715,-4.19375,-331.183,1499.91,446.978
1729,0,-0.0171576,0.00622798,0.00438772,921.335,-1222.15,244.657,0.000417908,0.000908251,0.000946637,-1329.53,-54.5435,125.153,0.00572249,0.014816,0.00284824,-1297.63,455.153,218.769,0.000827449,-0.00223138,0.000686532,-1174.4,1195.72,101.31,0.0042563,-0.00194694,-0.00102553,-659.539,1901.86,116.059,0.00379887,-1.56995e-005,0.00407565,285.966,1891.39,185.61,0.00180939,-0.00152239,-0.0025338,951.139,1852.59,157.566,0.000751358,0.00106511,0.00292405,1657.62,1145.43,126.96,-0.00102184,0.000462896,-0.000577384,1598.9,272.79,141.014,-0.000287602,0.000447621,0.000756419,1463.07,-696.672,160.033,0.000649829,0.000998877,0.00109102,96.5564,-1065.42,194.148,-0.00359297,0.00390679,0.000891609,-887.766,-883.677,141.43,0.0204841,-0.0671859,-4.18753,-333.289,1498.1,446.907
1730,0,-0.0169597,0.00602569,0.00446726,921.345,-1222.14,244.657,0.000349428,0.00104947,0.00113969,-1329.53,-54.5804,125.181,0.00561782,0.0149241,0.00281771,-1297.61,455.129,218.796,0.000219178,-0.00341394,0.00174498,-1174.29,1195.65,101.348,0.00224705,0.00019097,-0.0012482,-659.792,1901.59,116.163,0.00385208,9.68175e-005,0.00532697,285.863,1891.48,185.557,0.00163921,-0.00160231,-0.00236247,951.143,1852.59,157.629,0.000513154,0.00088542,0.00245054,1657.59,1145.36,127.004,-0.00101334,0.000422538,-0.000599103,1598.93,272.766,141.054,0.000116325,0.000248082,0.00063218,1463.09,-696.778,160.232,0.000724229,0.000906675,0.0011241,96.5719,-1065.42,194.183,-0.00379522,0.00404254,0.000802503,-887.697,-883.678,141.452,0.0220827,-0.0668683,-4.18247,-335.432,1496.18,446.75
1731,0,-0.0167336,0.00397698,0.00425999,921.167,-1222.17,244.419,0.000363454,0.00117491,0.00112452,-1329.51,-54.5877,125.18,0.00568529,0.0147371,0.00286851,-1297.61,455.134,218.8,0.000341234,-0.00028691,0.00157103,-1174.24,1195.72,101.4,0.00153049,-0.000615362,-0.00115264,-659.985,1901.57,116.275,0.00379079,-4.17359e-006,0.00536207,285.898,1891.46,185.565,0.00157098,-0.00163162,-0.00256327,951.143,1852.56,157.642,0.00116159,0.0013945,0.00245102,1657.64,1145.26,126.999,-0.00101556,0.000381978,-0.000545847,1598.94,272.763,141.072,-0.000140589,0.000390451,0.000575205,1463.09,-696.747,160.174,0.000756182,0.000430691,0.000900909,96.6599,-1065.39,194.159,-0.00358908,0.00410149,0.000299918,-887.675,-883.656,141.469,0.0227848,-0.0709471,-4.17527,-337.557,1494.38,446.798
1732,0,-0.0172384,0.00547044,0.00448754,921.416,-1222.15,244.657,0.000122831,0.00127337,0.00151436,-1329.5,-54.6093,125.231,0.00565864,0.0149331,0.0027803,-1297.6,455.099,218.844,-0.000347805,-0.00155201,0.00247802,-1174.12,1195.67,101.467,0.00140674,-0.000503509,-0.000999645,-660.029,1901.57,116.234,0.00415787,-3.04359e-005,0.00370547,286.001,1891.38,185.632,0.00154652,-0.0013125,-0.00235567,951.137,1852.55,157.589,0.000339958,0.000936665,0.00242614,1657.57,1145.34,127.035,-0.00109282,0.000339914,-0.000596986,1598.91,272.757,141.085,-0.000330255,0.0007568,0.000897609,1463.07,-696.731,160.138,0.000693094,0.000401002,0.000908606,96.606,-1065.4,194.166,-0.00376401,0.00391071,0.000821266,-887.735,-883.683,141.498,0.0221384,-0.0690334,-4.16976,-339.735,1492.49,446.885
1733,0,-0.0170924,0.00610209,0.00436324,921.359,-1222.15,244.682,0.000209551,0.00115389,0.00129667,-1329.51,-54.6178,125.236,0.00565735,0.0150659,0.00277877,-1297.63,455.086,218.839,4.20716e-005,-0.00351281,0.00183005,-1174.29,1195.62,101.402,0.00239836,0.000707139,0.001301,-659.648,1901.74,116.063,0.00404056,-9.78522e-005,0.00359417,286.042,1891.37,185.68,0.00149863,-0.00158631,-0.00231848,951.142,1852.56,157.642,0.000392517,0.00095882,0.0024851,1657.59,1145.31,127.069,-0.000915412,0.0003685,-0.000562215,1598.93,272.748,141.119,0.00026036,0.000261484,0.0006263,1463.09,-696.819,160.283,0.000720963,0.000360048,0.00100976,96.657,-1065.41,194.198,-0.00379717,0.00383109,0.000680945,-887.705,-883.663,141.514,0.0231989,-0.0691157,-4.16397,-341.95,1490.64,446.811
1734,0,-0.016977,0.00566394,0.00459328,921.16,-1222.13,244.567,0.000413645,0.00115148,0.00109337,-1329.53,-54.5718,125.171,0.00568656,0.0148991,0.00279444,-1297.64,455.144,218.781,0.000710177,-0.00234097,0.000870263,-1174.4,1195.69,101.323,0.00214611,0.000595777,0.0007203,-659.668,1901.73,116.105,0.00381465,8.10876e-005,0.00537108,285.89,1891.46,185.565,0.00170017,-0.00168581,-0.00264365,951.151,1852.6,157.613,0.0006079,0.00103081,0.00279065,1657.61,1145.41,126.999,-0.000950177,0.000378191,-0.00056107,1598.92,272.779,141.048,-0.000289037,0.000548676,0.000927774,1463.08,-696.682,160.082,0.00070477,0.000900946,0.00107608,96.5812,-1065.41,194.204,-0.00369895,0.00398142,0.000788034,-887.689,-883.649,141.453,0.0230765,-0.0670975,-4.15768,-344.033,1488.73,446.678
1735,0,-0.0171513,0.00603101,0.00446704,921.317,-1222.16,244.635,0.000384221,0.00110798,0.00119189,-1329.54,-54.5561,125.154,0.00558003,0.0146539,0.00284239,-1297.62,455.134,218.782,0.000754453,-0.00305285,0.00141429,-1174.32,1195.8,101.411,0.00207428,0.000883224,0.000569778,-659.759,1901.71,116.088,0.00414729,-6.22778e-005,0.00374449,285.982,1891.41,185.64,0.00165332,-0.00155424,-0.00258477,951.128,1852.59,157.581,0.000501747,0.000955836,0.00262728,1657.6,1145.38,126.982,-0.000950865,0.000452689,-0.000611046,1598.93,272.778,141.013,-0.000365608,0.000685655,0.000876181,1463.07,-696.69,160.044,0.000694539,0.000933986,0.00103096,96.531,-1065.41,194.148,-0.00359435,0.00399481,0.000649966,-887.76,-883.638,141.425,0.0228944,-0.0720741,-4.15187,-346.211,1486.82,446.59
1736,0,-0.0170756,0.00619138,0.00435636,921.36,-1222.14,244.677,0.000173915,0.00118213,0.00125903,-1329.51,-54.5775,125.188,0.00571538,0.0147118,0.00274857,-1297.61,455.131,218.8,0.000408677,-0.00105681,0.00205439,-1174.15,1195.84,101.514,0.00395875,-0.00220334,-0.000997806,-659.616,1901.85,116.041,0.00413158,2.68681e-005,0.00511709,285.881,1891.49,185.593,0.00153748,-0.00154964,-0.00245997,951.147,1852.58,157.625,0.00103601,0.00127848,0.00233412,1657.63,1145.25,126.988,-0.000883596,0.000426241,-0.000412015,1598.94,272.766,141.055,-0.000168407,0.000670591,0.000946287,1463.08,-696.715,160.11,0.000753736,0.000436734,0.000800751,96.6354,-1065.39,194.133,-0.00375439,0.00391807,0.000731391,-887.7,-883.656,141.48,0.0254127,-0.0658657,-4.14502,-348.177,1484.93,446.664
1737,0,-0.0171946,0.00624087,0.00447924,921.347,-1222.15,244.652,0.000301498,0.00108223,0.00115483,-1329.51,-54.5846,125.185,0.00560984,0.0146323,0.00288721,-1297.6,455.105,218.816,0.000913079,0.000440979,0.00131786,-1174.29,1195.85,101.497,0.00408278,-0.00229694,-0.00099775,-659.61,1901.85,116.026,0.00389766,5.43359e-005,0.0053843,285.89,1891.47,185.559,0.00166184,-0.00151664,-0.00239016,951.147,1852.56,157.613,0.000479953,0.000995525,0.00250786,1657.59,1145.37,127.026,-0.00100081,0.000356544,-0.000533172,1598.91,272.751,141.085,0.000190869,0.000194618,0.00056021,1463.09,-696.794,160.234,0.000716237,0.000955244,0.00104565,96.6085,-1065.42,194.221,-0.00361442,0.00382826,0.0007072,-887.696,-883.683,141.476,0.0247057,-0.0694004,-4.13986,-350.301,1482.92,446.73
1738,0,-0.0172885,0.00609989,0.00449849,921.345,-1222.16,244.663,0.00020466,0.00116978,0.00114894,-1329.48,-54.6084,125.233,0.00559727,0.0148697,0.00294656,-1297.63,455.1,218.816,0.000172143,-0.00121626,0.00203671,-1174.15,1195.81,101.546,0.00199991,-6.30612e-005,0.000278316,-659.849,1901.7,116.117,0.00381349,-8.1306e-005,0.00532609,285.859,1891.47,185.538,0.00176599,-0.00165618,-0.00250336,951.128,1852.58,157.624,0.000425066,0.000932241,0.00260317,1657.59,1145.36,127.05,-0.0010599,0.000464842,-0.000523813,1598.93,272.755,141.091,-0.000355969,0.000627051,0.000783465,1463.07,-696.731,160.144,0.000696925,0.000435912,0.000954623,96.6177,-1065.4,194.183,-0.00376573,0.0037578,0.00065466,-887.731,-883.671,141.499,0.0261639,-0.0721216,-4.13321,-352.219,1480.93,446.642
1739,0,-0.0171146,0.00602958,0.00442724,921.348,-1222.15,244.658,0.000216634,0.00141672,0.00130484,-1329.51,-54.6301,125.224,0.00560191,0.015015,0.00281692,-1297.6,455.121,218.811,0.000778039,-0.00305512,0.00139348,-1174.34,1195.77,101.418,0.00456489,-0.0012166,-0.0010058,-659.491,1901.81,115.903,0.00378185,-0.000103558,0.00372861,286.031,1891.35,185.628,0.00169336,-0.0016991,-0.00239054,951.152,1852.56,157.605,0.000467554,0.000979918,0.00261491,1657.61,1145.35,127.014,-0.000997707,0.000439989,-0.000500231,1598.94,272.751,141.067,-0.000248569,0.000788206,0.000935272,1463.09,-696.71,160.128,0.000789985,0.00058412,0.000820901,96.6149,-1065.41,194.137,-0.00363514,0.00375743,0.000744271,-887.716,-883.681,141.508,0.0250588,-0.0694782,-4.1276,-354.112,1478.91,446.492
1740,0,-0.0170886,0.00617739,0.00441445,921.348,-1222.15,244.664,0.000241751,0.0011447,0.00117763,-1329.52,-54.5772,125.167,0.00568092,0.0146609,0.0027166,-1297.62,455.119,218.786,0.00072399,-0.00315753,0.00134441,-1174.33,1195.79,101.395,0.00451039,-0.00132846,-0.000991949,-659.492,1901.83,115.928,0.00402706,0.000106275,0.0051848,285.871,1891.5,185.59,0.00185842,-0.00154201,-0.00236491,951.154,1852.59,157.596,0.000415703,0.000811205,0.00244004,1657.59,1145.39,127,-0.000992607,0.000531578,-0.000607584,1598.93,272.775,141.03,-0.000257581,0.000650479,0.0009046,1463.08,-696.694,160.077,0.000790742,0.000465555,0.000974542,96.632,-1065.39,194.116,-0.00376104,0.0039822,0.000703572,-887.738,-883.673,141.445,0.0256256,-0.0738061,-4.12118,-356.029,1476.84,446.436
1741,0,-0.0171831,0.00593473,0.00447882,921.331,-1222.15,244.659,0.000242028,0.000981181,0.00107122,-1329.52,-54.5511,125.165,0.00572619,0.0146336,0.00283522,-1297.59,455.143,218.804,0.000239717,-0.00106888,0.00206981,-1174.16,1195.84,101.495,0.00404022,-0.0020514,-0.000924329,-659.642,1901.87,116.046,0.00409001,7.69744e-005,0.00523705,285.878,1891.5,185.59,0.00172106,-0.00159325,-0.00242734,951.153,1852.58,157.599,0.000342688,0.000820775,0.00247205,1657.6,1145.38,127.012,-0.00103744,0.000499342,-0.000649812,1598.93,272.777,141.059,0.000240568,0.000203679,0.000572565,1463.09,-696.767,160.2,0.000722612,0.00034851,0.000928587,96.6192,-1065.39,194.128,-0.00367054,0.00401941,0.000678839,-887.735,-883.651,141.487,0.0249876,-0.0707928,-4.11648,-357.907,1474.6,446.421
