Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
151,0,-0.0173897,0.00622418,0.00442441,921.351,-1222.15,244.66,0.000377566,0.000797285,0.00106311,-1329.52,-54.5711,125.157,0.00565493,0.0149657,0.00280607,-1297.56,455.14,218.819,-3.68004e-006,-0.00367578,0.00137993,-1174.43,1196.23,101.636,0.00431997,-0.00307055,-0.00286776,-659.69,1901.86,115.988,0.00233644,-0.000126605,0.00889356,285.406,1892.08,185.47,0.00157734,-0.00129674,-0.00224595,951.122,1852.57,157.573,0.000751418,0.00137108,0.0028901,1657.64,1145.41,126.958,-0.00109172,0.000356593,-0.000574088,1598.92,272.766,141.013,-0.000350538,0.000753851,0.000896552,1463.09,-696.701,160.035,0.000695014,0.000936575,0.00100053,96.5328,-1065.45,194.154,-0.00360286,0.00420579,0.000537031,-887.782,-883.698,141.426,-0.0292788,0.0452625,2.73117,-481.872,1158.46,444.889
152,0,-0.0172798,0.00616016,0.00446537,921.355,-1222.13,244.667,0.000351189,0.00129408,0.00131023,-1329.52,-54.5961,125.207,0.00568434,0.0151886,0.00282582,-1297.57,455.142,218.852,0.000126358,-0.00380314,0.00134858,-1174.46,1196.2,101.667,0.00491705,-0.00252086,-0.00310973,-659.503,1901.79,115.995,0.00216132,-0.000902463,0.00535247,285.695,1891.81,185.713,0.00130616,-0.00141368,-0.0023355,951.132,1852.54,157.653,0.000753078,0.00134332,0.00284555,1657.64,1145.4,127.02,-0.00106122,0.000206213,-0.000589636,1598.92,272.734,141.112,-0.000287233,0.000746674,0.00104603,1463.09,-696.725,160.156,0.000958168,0.000318933,0.000793817,96.6365,-1065.42,194.156,-0.00373997,0.00393803,0.000466924,-887.698,-883.681,141.485,-0.0296359,0.0467488,2.73215,-481.746,1158.4,444.956
153,0,-0.0171164,0.00620408,0.00437181,921.364,-1222.13,244.662,0.000255626,0.00122823,0.00131851,-1329.51,-54.5835,125.191,0.00551656,0.0147851,0.00300176,-1297.54,455.127,218.863,-0.000323199,-0.00168,0.00215312,-1174.26,1196.22,101.709,0.00452607,-0.00334826,-0.00318157,-659.6,1901.82,116.023,0.00196742,-0.00152812,0.00404873,285.648,1891.72,185.668,0.00156251,-0.00163745,-0.00252808,951.174,1852.58,157.604,0.00150828,0.00171384,0.00250315,1657.68,1145.25,127,-0.000936444,4.1211e-005,-0.00063765,1598.92,272.725,141.112,0.000290932,0.000245287,0.000605311,1463.09,-696.838,160.27,0.000948555,0.000199856,0.000797035,96.6687,-1065.41,194.151,-0.00390762,0.00384992,0.000719521,-887.676,-883.688,141.49,-0.0294407,0.0458322,2.73125,-481.825,1158.44,444.937
154,0,-0.0172203,0.00635354,0.00435108,921.347,-1222.13,244.662,0.000304257,0.000974637,0.00121882,-1329.51,-54.61,125.187,0.00555015,0.0148127,0.00285309,-1297.53,455.115,218.87,5.60503e-005,-0.00380858,0.00139544,-1174.44,1196.18,101.635,0.00494343,-0.0024321,-0.00294281,-659.531,1901.79,115.924,0.00204002,-0.0029358,0.00331404,285.222,1891.76,185.644,0.00148421,-0.00132953,-0.00227115,951.136,1852.56,157.594,0.000758809,0.00148739,0.00294079,1657.65,1145.39,127.001,-0.00100436,0.00029587,-0.000574009,1598.94,272.725,141.068,-0.000109195,0.000515573,0.000811198,1463.08,-696.753,160.175,0.000869371,0.000384308,0.00075392,96.6077,-1065.42,194.119,-0.00342907,0.00493716,0.00102094,-887.651,-883.717,141.243,-0.0294868,0.0455616,2.73124,-481.859,1158.45,444.916
155,0,-0.0165463,0.00362988,0.00433775,920.95,-1222.12,244.263,0.000145277,0.00129377,0.00144759,-1329.52,-54.5852,125.181,0.00560978,0.0148186,0.00278029,-1297.53,455.146,218.833,0.000133721,-0.00366565,0.00111476,-1174.43,1196.22,101.616,0.0044524,-0.00309226,-0.00296045,-659.65,1901.83,116.009,0.00208558,-0.00312134,0.00329611,285.268,1891.79,185.726,0.00163147,-0.00146737,-0.00227179,951.158,1852.56,157.609,0.000754148,0.00149303,0.00299345,1657.64,1145.4,126.995,-0.00098723,0.000297633,-0.000549475,1598.94,272.76,141.046,-0.000139884,0.000505834,0.000761128,1463.09,-696.732,160.147,0.000850446,0.000938916,0.000895588,96.5546,-1065.45,194.141,-0.00389242,0.00402838,0.000696219,-887.709,-883.695,141.413,-0.0295339,0.0463978,2.7322,-481.758,1158.41,444.913
156,0,-0.0164922,0.00366481,0.00427691,920.947,-1222.13,244.27,0.000322762,0.00088416,0.00121881,-1329.54,-54.5719,125.153,0.00559194,0.0149316,0.00283069,-1297.55,455.137,218.811,5.58519e-005,-0.00391083,0.00132106,-1174.45,1196.21,101.606,0.00479753,-0.00248681,-0.00326346,-659.499,1901.79,115.971,0.00232322,-0.000467399,0.00844212,285.489,1892.06,185.56,0.00135454,-0.00148782,-0.00242696,951.164,1852.58,157.605,0.00161433,0.00172108,0.00268782,1657.68,1145.29,126.961,-0.000994939,0.000272001,-0.000609258,1598.93,272.747,141.062,-0.000349743,0.000705799,0.000924478,1463.1,-696.704,160.075,0.00082763,0.00084533,0.00107581,96.5885,-1065.45,194.188,-0.00378632,0.0041157,0.000578692,-887.719,-883.694,141.465,-0.0295248,0.045413,2.73137,-481.835,1158.46,444.916
157,0,-0.0173545,0.00615015,0.00444206,921.346,-1222.15,244.664,0.000187,0.0010132,0.00124598,-1329.5,-54.5809,125.209,0.00561707,0.0151764,0.00277112,-1297.55,455.117,218.85,-4.74431e-005,-0.00382487,0.00135651,-1174.46,1196.18,101.635,0.00490577,-0.00249891,-0.00283969,-659.522,1901.8,115.936,0.00241058,-0.000393565,0.00889986,285.459,1892.09,185.557,0.00132231,-0.00130097,-0.00224351,951.133,1852.54,157.601,0.000718789,0.0013755,0.00289306,1657.66,1145.4,127.003,-0.00118854,0.000493222,-0.000621541,1598.96,272.75,141.04,-0.000415002,0.000736896,0.000870657,1463.09,-696.718,160.13,0.00080539,0.000884973,0.00102662,96.5469,-1065.44,194.188,-0.00376337,0.00402409,0.000623859,-887.737,-883.685,141.468,-0.0294797,0.0464623,2.73222,-481.75,1158.4,444.944
158,0,-0.0171946,0.00621735,0.00441121,921.365,-1222.14,244.665,0.000260964,0.00109487,0.0012634,-1329.51,-54.6258,125.22,0.00555096,0.0150077,0.00285584,-1297.55,455.127,218.859,-5.06594e-005,-0.00381716,0.00140843,-1174.44,1196.18,101.66,0.00493871,-0.00256497,-0.00301943,-659.489,1901.79,115.921,0.00221162,-0.00094631,0.00545589,285.646,1891.84,185.682,0.00146079,-0.00147809,-0.00228694,951.152,1852.56,157.611,0.000801513,0.00134268,0.00284944,1657.65,1145.38,127.007,-0.00110038,0.000279252,-0.000610205,1598.94,272.733,141.083,-0.00014508,0.000443769,0.000666438,1463.09,-696.75,160.188,0.000865877,0.000287693,0.000813986,96.6165,-1065.42,194.143,-0.00382613,0.00404604,0.000695675,-887.724,-883.709,141.484,-0.0294171,0.0454916,2.73132,-481.842,1158.43,444.941
159,0,-0.0172057,0.00613868,0.0044204,921.367,-1222.14,244.667,0.000206245,0.00114472,0.001246,-1329.53,-54.5901,125.193,0.00552013,0.0148799,0.00297773,-1297.55,455.146,218.84,-3.98573e-005,-0.00378904,0.00123739,-1174.44,1196.21,101.642,0.00502055,-0.00249122,-0.00314137,-659.5,1901.8,115.951,0.00207359,-0.00044392,0.00832873,285.456,1892.03,185.545,0.00132652,-0.00151556,-0.00261843,951.15,1852.56,157.628,0.00157484,0.00155597,0.00253288,1657.66,1145.25,126.988,-0.000986805,0.000364855,-0.000582521,1598.93,272.735,141.067,-0.00017905,0.000479985,0.000748185,1463.09,-696.757,160.166,0.000848782,0.000387605,0.000806829,96.6369,-1065.42,194.139,-0.00378162,0.00394399,0.000737133,-887.726,-883.684,141.47,-0.0295581,0.0462689,2.73233,-481.747,1158.41,444.952
160,0,-0.0173199,0.00617299,0.00447645,921.357,-1222.14,244.655,0.000264608,0.00122236,0.00120358,-1329.51,-54.5638,125.177,0.00559414,0.0151201,0.002743,-1297.56,455.156,218.835,-4.74151e-005,-0.00378137,0.00129589,-1174.44,1196.21,101.622,0.00493453,-0.00269325,-0.00308475,-659.486,1901.79,115.942,0.002309,-0.000505124,0.00852642,285.48,1892.06,185.564,0.00138197,-0.0014977,-0.00245225,951.156,1852.59,157.625,0.000587389,0.00149147,0.00242998,1657.63,1145.39,126.974,-0.00113098,0.000452715,-0.0010206,1598.92,272.775,141.017,-0.000273549,0.000643488,0.000914286,1463.09,-696.695,160.105,0.000780572,0.000851049,0.00101939,96.5765,-1065.44,194.164,-0.0037974,0.00400512,0.00071865,-887.719,-883.697,141.439,-0.029845,0.0465419,2.7323,-481.763,1158.42,444.918
161,0,-0.017119,0.00625501,0.00438287,921.366,-1222.14,244.667,0.000331672,0.00116319,0.00125753,-1329.53,-54.5893,125.176,0.00559136,0.0147797,0.00278488,-1297.55,455.133,218.831,8.47684e-005,-0.00385974,0.00127686,-1174.43,1196.21,101.618,0.0048786,-0.00245933,-0.00310407,-659.524,1901.8,115.904,0.00211987,-0.000309369,0.00876851,285.428,1892.06,185.491,0.00156026,-0.00139976,-0.00226725,951.164,1852.57,157.583,0.000647722,0.00151127,0.00245251,1657.62,1145.39,126.955,-0.000732353,-5.33577e-005,-0.000943266,1598.9,272.729,141.033,-4.73185e-005,0.000649667,0.000784227,1463.09,-696.748,160.14,0.000775267,0.000931204,0.000985299,96.537,-1065.45,194.138,-0.00380762,0.0040312,0.000826559,-887.737,-883.715,141.42,-0.0297451,0.0467095,2.73222,-481.767,1158.41,444.902
162,0,-0.0172775,0.00625046,0.00432031,921.363,-1222.14,244.667,0.00039963,0.000793972,0.00105704,-1329.51,-54.5577,125.171,0.0056088,0.0149571,0.00287134,-1297.55,455.143,218.838,3.04688e-005,-0.00377384,0.00133221,-1174.44,1196.2,101.632,0.00449118,-0.00319771,-0.00308358,-659.639,1901.84,116.037,0.00223639,-0.000357521,0.00867894,285.441,1892.06,185.517,0.00144208,-0.00152731,-0.00265001,951.133,1852.53,157.601,0.000641852,0.00133435,0.00236838,1657.61,1145.38,126.992,-0.00106974,0.000627295,-0.00080131,1598.94,272.766,140.995,0.000165573,0.000226349,0.000590363,1463.09,-696.817,160.231,0.000901722,0.000849943,0.000957036,96.5611,-1065.43,194.2,-0.00377583,0.00417133,0.000629429,-887.723,-883.682,141.463,-0.0295026,0.0453267,2.73142,-481.847,1158.46,444.921
163,0,-0.0172925,0.00622484,0.00443422,921.367,-1222.13,244.674,0.000167579,0.00137192,0.00137713,-1329.5,-54.5925,125.229,0.00559766,0.0150828,0.00271424,-1297.55,455.109,218.872,-6.25881e-005,-0.00370015,0.00134243,-1174.45,1196.19,101.67,0.00498622,-0.00269731,-0.00306601,-659.481,1901.78,115.973,0.0024367,-0.000573698,0.00838315,285.492,1892.04,185.611,0.000909418,-0.00432595,-0.00907099,951.081,1852.1,157.814,0.000579153,0.00148814,0.00237773,1657.63,1145.4,127.046,-0.0010677,0.000682032,-0.000771658,1598.95,272.756,141.06,-6.83986e-005,0.0004915,0.000678136,1463.09,-696.765,160.226,0.000994386,0.000737258,0.000828351,96.5842,-1065.44,194.247,-0.00399905,0.00764738,0.00297416,-886.795,-883.879,141.601,-0.0295596,0.0457027,2.73138,-481.838,1158.44,444.962
164,0,-0.0168306,0.00412719,0.00415828,921.171,-1222.16,244.404,0.000288073,0.00113108,0.00132048,-1329.52,-54.6075,125.219,0.00561218,0.0148703,0.00281738,-1297.54,455.124,218.847,1.19828e-005,-0.00362383,0.00139879,-1174.44,1196.2,101.649,0.00496595,-0.00242152,-0.00308449,-659.517,1901.79,115.945,0.00220324,-0.000753696,0.00576255,285.631,1891.85,185.619,-0.000443991,-0.0160374,-0.0302508,950.841,1850.34,158.761,0.00141444,0.00168497,0.00213582,1657.66,1145.23,126.977,-0.00113821,0.000720413,-0.00070988,1598.97,272.752,141.012,0.000186028,0.000313895,0.000557799,1463.1,-696.817,160.248,0.000830182,0.000949804,0.000944633,96.5626,-1065.44,194.202,-0.0044874,0.00679047,0.00275576,-886.995,-883.881,141.749,-0.0297368,0.0466687,2.73234,-481.76,1158.39,444.935
165,0,-0.0167206,0.00413562,0.00420003,921.147,-1222.15,244.37,0.000346727,0.00085758,0.001024,-1329.51,-54.5565,125.141,0.00551256,0.0149211,0.00282198,-1297.55,455.155,218.811,5.1917e-005,-0.00373402,0.00124971,-1174.44,1196.22,101.616,0.00449564,-0.00311518,-0.00298626,-659.656,1901.84,115.996,0.00227454,-0.000379966,0.00864409,285.439,1892.07,185.505,-0.000504172,-0.0181077,-0.0343151,950.935,1850.31,158.778,0.000628915,0.00143141,0.0024944,1657.62,1145.4,126.976,-0.0011622,0.000733183,-0.00071077,1598.94,272.773,140.991,-9.29322e-005,0.00055569,0.000797416,1463.09,-696.741,160.129,0.000916858,0.000545351,0.000768046,96.6118,-1065.42,194.087,-0.00434219,0.00704513,0.00243228,-886.988,-883.863,141.713,-0.0294594,0.045442,2.73131,-481.866,1158.46,444.894
166,0,-0.0172535,0.00618403,0.00447829,921.368,-1222.14,244.661,0.000244465,0.00131073,0.00132536,-1329.53,-54.5912,125.201,0.00555811,0.0149268,0.00277977,-1297.54,455.154,218.837,0.000142018,-0.00373799,0.00118831,-1174.44,1196.23,101.631,0.00427779,-0.00337149,-0.00310265,-659.615,1901.82,116.045,0.00223673,-0.000605384,0.00833932,285.474,1892.05,185.594,-0.000302252,-0.017329,-0.032749,950.949,1850.45,158.738,0.000495095,0.00138943,0.00252001,1657.62,1145.39,127.005,-0.00169225,0.000577492,-0.00210488,1598.87,272.737,141.024,-0.000218471,0.000542979,0.000740369,1463.09,-696.725,160.15,0.000857178,0.000461772,0.000808023,96.666,-1065.41,194.104,-0.00366707,0.00401617,0.000788105,-887.685,-883.695,141.441,-0.0296159,0.046632,2.73223,-481.758,1158.42,444.928
167,0,-0.0169283,0.00409006,0.0042463,921.154,-1222.17,244.399,0.000350791,0.00098787,0.00110633,-1329.53,-54.5701,125.161,0.00566765,0.014777,0.00280757,-1297.55,455.158,218.833,0.000102345,-0.00379288,0.00120248,-1174.43,1196.22,101.622,0.00444623,-0.00300899,-0.00306209,-659.66,1901.84,116.013,0.00231532,-0.00045361,0.00872385,285.459,1892.07,185.544,-0.000449029,-0.0178728,-0.0337632,950.933,1850.32,158.756,0.000373459,0.00146736,0.00249596,1657.62,1145.36,126.987,-0.00157215,0.000701379,-0.000750475,1598.94,272.783,141.042,-0.000295854,0.000722643,0.00101202,1463.09,-696.719,160.087,0.000898734,0.000509078,0.000826121,96.617,-1065.42,194.125,-0.00364914,0.00428716,0.000470913,-887.739,-883.688,141.437,-0.0294602,0.0453126,2.73132,-481.873,1158.48,444.915
168,0,-0.0168739,0.0039987,0.00422851,921.171,-1222.16,244.402,0.000188564,0.00119721,0.00147205,-1329.5,-54.6267,125.237,0.00553898,0.0151292,0.00293999,-1297.55,455.106,218.877,-1.8114e-005,-0.003834,0.00146218,-1174.46,1196.16,101.669,0.00501965,-0.00265676,-0.00305765,-659.504,1901.77,115.939,0.00214919,-0.000374152,0.00867696,285.448,1892.04,185.519,-0.00066791,-0.017387,-0.0329576,950.915,1850.32,158.779,0.000312706,0.00143472,0.00228535,1657.62,1145.33,127.027,-0.00175012,0.000702937,-0.000768161,1598.96,272.724,141.117,-8.35799e-005,0.000651827,0.000808185,1463.09,-696.782,160.22,0.000807893,0.000874862,0.00094701,96.5726,-1065.46,194.224,-0.00336923,0.00480777,0.00076412,-887.601,-883.7,141.294,-0.0291448,0.0461018,2.73096,-481.88,1158.46,444.977
169,0,-0.0170561,0.00614984,0.00444967,921.371,-1222.13,244.648,0.000243429,0.00106877,0.00128861,-1329.51,-54.5869,125.208,0.00557825,0.0148258,0.00287313,-1297.52,455.133,218.856,0.00069921,-0.00121123,0.00311382,-1174.2,1196.03,101.625,0.00489831,-0.00257831,-0.0030545,-659.49,1901.79,115.939,0.00236087,-0.000522143,0.00844161,285.488,1892.06,185.58,0.00164749,4.95284e-005,2.3667e-005,951.183,1852.76,157.474,0.000468834,0.00145755,0.00242942,1657.63,1145.36,127.045,-0.00163176,0.000655991,-0.000727264,1598.96,272.747,141.08,0.000177482,0.00030815,0.00058355,1463.1,-696.791,160.259,0.000885626,0.000326644,0.000782339,96.6509,-1065.42,194.128,-0.00390228,0.00389623,0.000767034,-887.704,-883.702,141.442,-0.0294888,0.0481414,2.73174,-481.774,1158.41,445.029
170,0,-0.0167878,0.00404212,0.00431059,921.167,-1222.16,244.388,0.000221769,0.000872684,0.00120166,-1329.52,-54.5732,125.163,0.00550069,0.0146953,0.00285778,-1297.52,455.153,218.825,0.000836345,-0.00311863,0.00262338,-1174.36,1195.98,101.514,0.00437835,-0.00309252,-0.00311515,-659.639,1901.83,116.03,0.00213569,-0.000368208,0.00861964,285.456,1892.04,185.522,0.0016493,-0.000689,-0.00139038,951.156,1852.65,157.506,0.000424196,0.00131939,0.00246614,1657.63,1145.38,126.993,-0.0015132,0.000657871,-0.000862439,1598.95,272.759,141.07,-1.99547e-005,0.000433635,0.000752027,1463.1,-696.747,160.131,0.000860792,0.000564208,0.000765594,96.6428,-1065.42,194.115,-0.00379382,0.00399387,0.000656668,-887.704,-883.677,141.433,-0.029619,0.048717,2.73132,-481.792,1158.36,445.033
171,0,-0.017184,0.00627923,0.00439691,921.352,-1222.14,244.67,0.000232118,0.0010678,0.00124975,-1329.52,-54.5899,125.193,0.00580795,0.0148531,0.00267556,-1297.56,455.146,218.83,0.00122441,-0.00330552,0.00237389,-1174.41,1195.95,101.517,0.00492318,-0.00241557,-0.00304013,-659.518,1901.8,115.959,0.00215123,-0.000193327,0.00885893,285.431,1892.07,185.513,0.00137101,-0.000853947,-0.00150548,951.128,1852.6,157.59,0.000373714,0.00146884,0.00244676,1657.62,1145.35,126.994,-0.00156274,0.000662009,-0.000707307,1598.96,272.748,141.072,-0.000105592,0.00055868,0.000850815,1463.09,-696.749,160.16,0.000794167,0.000889593,0.000955734,96.5365,-1065.45,194.19,-0.00385812,0.00408337,0.000544583,-887.751,-883.69,141.437,-0.0296976,0.0491254,2.73099,-481.853,1158.22,445.019
172,0,-0.0172157,0.00612481,0.00446569,921.357,-1222.14,244.647,0.000339455,0.000856232,0.00105065,-1329.53,-54.5651,125.166,0.00566836,0.0148886,0.00278813,-1297.53,455.163,218.816,7.98308e-005,-0.0038166,0.00129802,-1174.44,1196.23,101.619,0.00482041,-0.00249225,-0.00306051,-659.492,1901.8,115.942,0.00200031,-0.000778885,0.00557195,285.638,1891.83,185.627,0.00148766,-0.00118109,-0.00217505,951.167,1852.63,157.56,0.000470164,0.00141034,0.00252191,1657.64,1145.38,126.982,-0.00165701,0.000681944,-0.00204876,1598.86,272.738,141.007,-0.000449382,0.000688854,0.000820806,1463.09,-696.705,160.088,0.00080094,0.000916685,0.000959547,96.5539,-1065.45,194.155,-0.00383374,0.00387183,0.000872575,-887.734,-883.704,141.436,-0.0296036,0.0469747,2.73039,-481.975,1158.03,444.956
173,0,-0.0173338,0.00621657,0.00438878,921.35,-1222.14,244.666,0.000129955,0.00106722,0.00139083,-1329.52,-54.6099,125.223,0.00561728,0.0149198,0.0028784,-1297.57,455.126,218.851,1.95207e-005,-0.0037446,0.00130979,-1174.45,1196.19,101.66,0.00500569,-0.00254843,-0.00315021,-659.496,1901.78,115.956,0.00208625,-0.000870556,0.00548123,285.696,1891.79,185.665,0.00145736,-0.00143687,-0.00224235,951.14,1852.56,157.62,0.000394374,0.00134327,0.00245899,1657.62,1145.36,127.024,-0.000654969,0.000299337,-0.000845742,1598.9,272.718,141.095,8.90212e-005,0.000330317,0.000548958,1463.1,-696.819,160.254,0.000940484,0.000963696,0.000954725,96.6016,-1065.44,194.217,-0.00328217,0.0049827,0.000749057,-887.6,-883.682,141.301,-0.029995,0.0460153,2.73061,-482.016,1157.68,444.99
174,0,-0.0165739,0.00341563,0.00405999,921.237,-1222.13,244.412,0.000188072,0.0013137,0.00133248,-1329.51,-54.6095,125.225,0.005616,0.0149212,0.00280015,-1297.53,455.113,218.876,-0.000254236,-0.00177006,0.00207762,-1174.29,1196.18,101.729,0.00506836,-0.00276317,-0.00306906,-659.489,1901.78,115.975,0.00202079,-0.000360809,0.00858455,285.475,1892.04,185.55,0.00148802,-0.00127365,-0.00182176,951.152,1852.53,157.641,0.000688191,0.0015229,0.00265115,1657.62,1145.37,127.026,-0.000842804,0.000252917,-0.000791188,1598.93,272.736,141.075,0.000207015,0.00033061,0.000579775,1463.09,-696.816,160.298,0.000804699,0.000840252,0.00104245,96.56,-1065.45,194.239,-0.00329271,0.00502219,0.000785995,-887.585,-883.697,141.299,-0.030486,0.044442,2.73306,-481.93,1157.13,444.949
175,0,-0.0169347,0.00598406,0.0044647,921.141,-1222.11,244.541,0.000391305,0.000760825,0.00109738,-1329.52,-54.5965,125.166,0.0057429,0.0148819,0.00260676,-1297.53,455.149,218.82,1.14022e-005,-0.00372639,0.00138405,-1174.44,1196.23,101.623,0.00472007,-0.00246187,-0.00303894,-659.511,1901.78,115.907,0.00214433,-0.000310697,0.00875555,285.43,1892.04,185.489,0.00152621,-0.00136387,-0.0022312,951.153,1852.58,157.575,0.000613436,0.00140562,0.00257724,1657.62,1145.4,126.97,-0.0010692,0.000418798,-0.000823832,1598.93,272.737,141.003,0.000183003,0.00026009,0.000648703,1463.08,-696.802,160.193,0.000838469,0.000453745,0.000731966,96.6022,-1065.42,194.116,-0.00383666,0.00404156,0.000676526,-887.752,-883.719,141.417,-0.0304815,0.0431881,2.73217,-482.131,1156.85,444.842
176,0,-0.0165187,0.0036326,0.00428147,920.945,-1222.12,244.266,0.000340218,0.000831839,0.00110469,-1329.51,-54.5665,125.164,0.00559403,0.0146989,0.00284904,-1297.53,455.16,218.814,-4.66415e-005,-0.00382717,0.00145427,-1174.44,1196.22,101.591,0.00489233,-0.00259364,-0.00319613,-659.505,1901.81,115.935,0.00222969,-0.00026746,0.00876851,285.438,1892.07,185.51,0.00156837,-0.00143385,-0.00243396,951.154,1852.59,157.591,0.00134317,0.00162649,0.00216533,1657.64,1145.27,126.965,-0.000843177,0.000430477,-0.000763269,1598.91,272.792,140.992,0.000303102,0.000225131,0.000587616,1463.09,-696.789,160.195,0.000744968,0.000900838,0.00104276,96.5591,-1065.43,194.132,-0.00390874,0.00410173,0.000688032,-887.723,-883.678,141.409,-0.0307331,0.0443471,2.73271,-482.107,1156.51,444.833
177,0,-0.0172626,0.00625771,0.00438336,921.379,-1222.13,244.674,8.04526e-005,0.00141806,0.00151108,-1329.52,-54.5839,125.197,0.00568904,0.0148436,0.00264859,-1297.54,455.151,218.833,3.92007e-005,-0.0038145,0.00135167,-1174.46,1196.2,101.625,0.00496281,-0.00253317,-0.00311211,-659.48,1901.79,115.958,0.00204062,-0.00084967,0.00592053,285.656,1891.83,185.637,0.00138987,-0.00146242,-0.00235969,951.148,1852.56,157.642,0.00158002,0.00175642,0.00262788,1657.68,1145.27,126.974,-0.000849087,0.000446772,-0.000874182,1598.94,272.776,141.027,-0.000163464,0.000620974,0.000816042,1463.1,-696.746,160.178,0.000883003,0.000420485,0.000814302,96.6461,-1065.42,194.128,-0.00390709,0.00400304,0.000630823,-887.7,-883.696,141.471,-0.0323066,0.0461961,2.73278,-482.218,1156.2,444.796
178,0,-0.0171435,0.00616738,0.00437686,921.352,-1222.14,244.651,0.000135329,0.0010309,0.00128709,-1329.51,-54.5983,125.176,0.00552934,0.0151386,0.00304802,-1297.55,455.116,218.838,2.88937e-005,-0.00370412,0.00147223,-1174.45,1196.2,101.632,0.00440285,-0.0031191,-0.00304744,-659.661,1901.82,115.999,0.00209391,-0.000781894,0.00578268,285.598,1891.85,185.606,0.00157972,-0.00150919,-0.0026025,951.156,1852.58,157.59,0.000816629,0.00169873,0.0029541,1657.66,1145.39,126.972,-0.000919217,0.000306937,-0.000857062,1598.93,272.726,141.044,-9.25038e-005,0.000543618,0.000725137,1463.1,-696.764,160.155,0.000899421,0.000465084,0.000697185,96.6333,-1065.43,194.135,-0.00391913,0.00398205,0.000576721,-887.732,-883.704,141.449,-0.0325707,0.047089,2.73265,-482.276,1155.95,444.79
179,0,-0.0167703,0.00406796,0.00422034,921.153,-1222.15,244.398,0.000157418,0.000997409,0.00127074,-1329.51,-54.5914,125.214,0.00561569,0.0148838,0.0027593,-1297.54,455.108,218.878,6.62296e-006,-0.00378325,0.00137312,-1174.45,1196.17,101.659,0.00489883,-0.0024334,-0.00305237,-659.522,1901.79,115.985,0.00223339,-0.000469005,0.00858625,285.476,1892.05,185.584,0.00134904,-0.00149314,-0.00250305,951.126,1852.57,157.63,0.000801677,0.00144252,0.00289483,1657.64,1145.39,127.031,-0.00094071,0.000368616,-0.000562378,1598.92,272.736,141.097,-0.000274086,0.000658181,0.000874568,1463.09,-696.733,160.156,0.000879039,0.00040298,0.000842678,96.6419,-1065.41,194.168,-0.00371033,0.00408636,0.000366428,-887.723,-883.677,141.471,-0.0327626,0.0474151,2.73258,-482.31,1155.73,444.854
180,0,-0.0168847,0.00577627,0.00450099,921.18,-1222.11,244.586,0.000138721,0.00147658,0.00141116,-1329.53,-54.6309,125.228,0.00552238,0.0149906,0.00301723,-1297.55,455.112,218.873,-9.19028e-005,-0.00381883,0.00147461,-1174.45,1196.17,101.652,0.00509818,-0.00264357,-0.00320491,-659.468,1901.77,115.973,0.00225208,-0.000621986,0.0084474,285.499,1892.04,185.592,0.00129094,-0.00130875,-0.00199204,951.157,1852.56,157.662,0.00160819,0.00181823,0.00270641,1657.69,1145.27,127.006,-0.000936603,9.67033e-005,-0.000634893,1598.94,272.715,141.148,-0.000101797,0.000595722,0.000642174,1463.09,-696.79,160.249,0.000873903,0.000729064,0.000950095,96.6061,-1065.44,194.224,-0.00403412,0.00384092,0.000911625,-887.654,-883.714,141.493,-0.0331478,0.049337,2.7325,-482.329,1155.46,444.92
