Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
2382,0,-0.0167905,0.00369183,0.00408555,920.943,-1222.08,244.309,0.000162867,0.00130488,0.00124396,-1329.54,-54.5979,125.182,0.00563551,0.0153201,0.00275923,-1297.48,455.126,218.865,-5.95216e-005,-0.00162519,0.00226251,-1174.11,1195.71,101.452,0.00268073,-0.00111324,-0.00211383,-659.907,1901.72,116.149,0.00382135,-0.000152077,0.00379246,286.001,1891.35,185.605,0.00143172,-0.0013487,-0.00216524,951.158,1852.56,157.585,0.00035647,0.00127612,0.00248626,1657.6,1145.35,126.958,-0.000930003,0.00032439,-0.000525074,1598.91,272.75,141.008,0.00226362,0.00277902,0.00348638,1462.85,-696.699,160.235,0.000732186,0.000481182,0.000850112,96.5884,-1065.42,194.09,-0.00334625,0.00970948,0.000156612,-886.777,-883.835,142.034,0.0178096,-0.014122,-0.349447,1014.48,-160.315,474.662
2383,0,-0.0167927,0.0036612,0.0040761,920.92,-1222.08,244.298,0.000244617,0.000967042,0.00131015,-1329.55,-54.5653,125.183,0.00565962,0.0153485,0.00265818,-1297.48,455.117,218.874,0.000156222,-0.00371969,0.00162146,-1174.3,1195.64,101.367,0.00303915,-0.000393759,-0.00215535,-659.775,1901.68,116.067,0.00395226,-0.000113825,0.00418603,285.952,1891.4,185.588,0.00153399,-0.00138785,-0.00211023,951.117,1852.52,157.594,0.00105474,0.00146539,0.00225195,1657.63,1145.22,126.959,-0.00107083,0.000367016,-0.000456535,1598.91,272.759,141.042,0.0023906,0.0029802,0.00361915,1462.84,-696.717,160.238,0.000824014,0.000522996,0.000807354,96.5762,-1065.42,194.115,-0.00343443,0.00947264,0.000276567,-886.642,-883.859,142.013,0.017765,-0.0140488,-0.35079,1014.5,-160.143,474.674
2384,0,-0.0168504,0.00365466,0.00416166,920.96,-1222.09,244.338,0.000173068,0.00123457,0.00136969,-1329.54,-54.6086,125.233,0.00567198,0.0157461,0.00276087,-1297.51,455.089,218.903,-0.000269739,-0.00156018,0.00238213,-1174.15,1195.67,101.468,0.00319715,-0.000598432,-0.00240758,-659.742,1901.66,116.122,0.00372225,-0.000144819,0.00420778,286.003,1891.37,185.644,0.00152996,-0.00150951,-0.00243796,951.117,1852.52,157.648,0.000360529,0.00123184,0.00226896,1657.59,1145.3,127.03,-0.000984989,0.000281437,-0.00053794,1598.93,272.74,141.107,0.00260695,0.00273799,0.00338635,1462.87,-696.786,160.359,0.000923206,0.000287129,0.000814617,96.6496,-1065.42,194.204,-0.00327326,0.0104732,0.000688504,-886.445,-883.864,141.876,0.0176967,-0.0139774,-0.35196,1014.54,-159.991,474.703
2385,0,-0.0169673,0.00373419,0.00420991,920.94,-1222.08,244.312,0.000233833,0.00122452,0.0015555,-1329.54,-54.6069,125.23,0.00555786,0.0152801,0.00271826,-1297.48,455.108,218.913,0.000325001,-0.000306181,0.00146286,-1174.23,1195.71,101.469,0.00314787,-0.000438261,-0.00215728,-659.76,1901.68,116.086,0.00401269,-0.000101786,0.00411997,285.967,1891.43,185.652,0.00135302,-0.00144005,-0.00232676,951.129,1852.53,157.629,0.000377038,0.00112109,0.00243674,1657.58,1145.33,127.027,-0.000951246,0.000297969,-0.000516429,1598.91,272.722,141.087,0.00259516,0.00268835,0.00336976,1462.85,-696.781,160.357,0.000870886,0.000308593,0.000743386,96.6173,-1065.41,194.168,-0.00304841,0.0105973,0.000655845,-886.491,-883.855,141.876,0.0175485,-0.0139611,-0.353046,1014.56,-159.802,474.687
2386,0,-0.0174557,0.00630331,0.00427802,921.343,-1222.09,244.68,0.000258123,0.00115333,0.00130021,-1329.56,-54.5793,125.169,0.0056308,0.0154349,0.00275781,-1297.48,455.125,218.869,-0.000249408,-0.00162105,0.00233723,-1174.15,1195.71,101.452,0.00277393,-0.00116374,-0.00208998,-659.918,1901.73,116.129,0.0039802,-1.57257e-005,0.00435259,285.979,1891.41,185.591,0.00165694,-0.00147536,-0.00226842,951.125,1852.52,157.605,0.00040406,0.00121807,0.00250386,1657.58,1145.32,126.965,-0.000953455,0.000337869,-0.000593218,1598.91,272.76,141.034,0.00257396,0.00274977,0.0033988,1462.85,-696.753,160.304,0.000710696,0.000456856,0.000891716,96.5861,-1065.43,194.138,-0.00336285,0.004969,0.000195979,-887.86,-883.664,141.603,0.0164652,-0.0138342,-0.354446,1014.57,-159.581,474.652
2387,0,-0.0170632,0.00423749,0.00398524,921.172,-1222.1,244.426,0.000305783,0.00101807,0.00114471,-1329.55,-54.5832,125.151,0.00573807,0.0158159,0.00273817,-1297.53,455.135,218.834,0.000307205,-0.00366666,0.00162711,-1174.31,1195.64,101.352,0.00281555,-0.00126732,-0.002199,-659.896,1901.73,116.153,0.00395452,0.000142638,0.00550713,285.873,1891.48,185.538,0.00148903,-0.00157064,-0.00226638,951.122,1852.53,157.625,0.000429316,0.00117518,0.00254926,1657.61,1145.35,126.962,-0.0010226,0.000269048,-0.000552613,1598.91,272.77,141.006,0.00230481,0.00301571,0.00371201,1462.85,-696.699,160.236,0.000794458,0.000498946,0.000831473,96.6072,-1065.42,194.098,-0.00286382,0.00591246,0.000324568,-887.71,-883.658,141.434,0.0154357,-0.0137621,-0.356684,1014.61,-159.356,474.656
2388,0,-0.017495,0.00631447,0.00422769,921.343,-1222.09,244.684,0.000385455,0.00106845,0.00114225,-1329.56,-54.5647,125.18,0.00572304,0.0152298,0.0027432,-1297.48,455.124,218.874,-0.000350821,-0.00165153,0.00238914,-1174.11,1195.71,101.464,0.00307973,-0.000406471,-0.00221845,-659.768,1901.68,116.076,0.00407917,-2.33882e-005,0.00408097,285.995,1891.41,185.648,0.00152486,-0.00155611,-0.0024272,951.122,1852.52,157.601,0.000327297,0.00103247,0.00236779,1657.59,1145.34,126.984,-0.000936424,0.000242842,-0.00050326,1598.89,272.757,141.032,0.00227862,0.00288555,0.00359431,1462.85,-696.711,160.262,0.000841325,0.00101624,0.000906552,96.5445,-1065.45,194.204,-0.00372875,0.00403858,0.000823141,-887.765,-883.706,141.503,0.0149973,-0.0139174,-0.35983,1014.66,-159.107,474.665
2389,0,-0.0168856,0.00360022,0.00409959,920.929,-1222.09,244.325,0.000190055,0.00152298,0.00139218,-1329.54,-54.628,125.242,0.00564071,0.0158358,0.00290537,-1297.52,455.089,218.906,0.000156392,-0.00377345,0.00167188,-1174.33,1195.62,101.398,0.00294381,-0.00129564,-0.00233678,-659.903,1901.7,116.159,0.00410413,-8.72631e-005,0.00373079,286.011,1891.38,185.655,0.00116415,-0.0013307,-0.00217355,951.109,1852.49,157.635,0.000372883,0.0011535,0.00245455,1657.58,1145.28,127.023,-0.00103733,0.000201989,-0.000531766,1598.92,272.698,141.081,0.00236216,0.00294498,0.00360484,1462.84,-696.755,160.306,0.000973615,0.00087883,0.0009312,96.5376,-1065.46,194.243,-0.00325931,0.00480968,0.000965387,-887.647,-883.708,141.325,0.0147876,-0.0141235,-0.363921,1014.71,-158.895,474.711
2390,0,-0.0168814,0.00366939,0.00411455,920.946,-1222.09,244.313,0.000314288,0.000911862,0.00117806,-1329.53,-54.589,125.202,0.00560493,0.0155516,0.0028106,-1297.48,455.119,218.896,0.000126423,-0.00361932,0.00155615,-1174.31,1195.65,101.386,0.00323207,-0.000546754,-0.00234267,-659.751,1901.68,116.079,0.00395347,-0.000137734,0.00397337,286.028,1891.37,185.618,0.00152969,-0.00159992,-0.00249688,951.101,1852.54,157.63,0.00131807,0.00145814,0.00256238,1657.64,1145.25,126.966,-0.000984772,0.000288169,-0.00049653,1598.92,272.731,141.089,0.00257377,0.00253423,0.00326794,1462.86,-696.78,160.339,0.000846176,0.000424275,0.000786824,96.621,-1065.42,194.158,-0.00390807,0.00397853,0.000692615,-887.742,-883.687,141.524,0.0142138,-0.0141117,-0.368457,1014.77,-158.631,474.701
2391,0,-0.0168758,0.00373324,0.00411206,920.945,-1222.09,244.308,0.000295194,0.00103785,0.00118231,-1329.55,-54.5817,125.177,0.00552413,0.0153003,0.00276928,-1297.48,455.106,218.894,0.000191547,-0.0035503,0.00167854,-1174.29,1195.67,101.361,0.00269632,-0.00123662,-0.00224312,-659.874,1901.72,116.171,0.00403734,-0.000136052,0.00378171,286.003,1891.39,185.657,0.00144626,-0.00153673,-0.0024172,951.132,1852.54,157.615,0.000952619,0.00136046,0.00216168,1657.63,1145.24,126.969,-0.000945493,0.00036379,-0.000498553,1598.91,272.762,141.055,0.00256892,0.00264798,0.00343708,1462.85,-696.746,160.295,0.000951819,0.000439012,0.00075869,96.6327,-1065.42,194.158,-0.00382549,0.00389194,0.000812187,-887.711,-883.701,141.471,0.0137074,-0.0143555,-0.37262,1014.8,-158.389,474.69
2392,0,-0.0167928,0.00371558,0.00410248,920.932,-1222.09,244.303,0.000236739,0.00140484,0.00140899,-1329.54,-54.6121,125.213,0.0056224,0.0153889,0.00269855,-1297.48,455.127,218.881,0.000326997,-0.00371289,0.00159271,-1174.3,1195.64,101.365,0.00289803,-0.00110091,-0.00220706,-659.899,1901.71,116.142,0.00372071,-0.000112954,0.00403237,285.974,1891.38,185.616,0.00155123,-0.00147927,-0.00235651,951.128,1852.52,157.61,0.00110408,0.00144818,0.00229621,1657.62,1145.21,126.957,-0.000156469,0.000412174,-0.000588495,1598.92,272.621,141.044,0.00218536,0.00304747,0.00369384,1462.85,-696.734,160.273,0.000964486,0.000429664,0.000698719,96.5976,-1065.42,194.105,-0.00319247,0.00502075,0.000940674,-887.621,-883.702,141.279,0.013223,-0.0147039,-0.376348,1014.79,-158.174,474.701
2393,0,-0.0169547,0.00367156,0.0042275,920.959,-1222.09,244.32,0.000300809,0.000877388,0.0012577,-1329.56,-54.5592,125.163,0.00561663,0.0151617,0.00255506,-1297.46,455.15,218.864,0.000200339,-0.0035916,0.00165324,-1174.31,1195.66,101.352,0.00307788,-0.000368522,-0.0020932,-659.781,1901.67,116.05,0.00398883,0.000179908,0.00554963,285.852,1891.49,185.532,0.00146201,-0.00138933,-0.00227106,951.145,1852.55,157.571,0.000276281,0.00108194,0.00237477,1657.6,1145.35,126.969,-0.000932094,0.00024278,-0.000378689,1598.9,272.773,141.001,0.00235665,0.00285918,0.00354317,1462.85,-696.688,160.213,0.000761566,0.000901938,0.00105143,96.5166,-1065.45,194.169,-0.0037453,0.0040077,0.000739345,-887.747,-883.724,141.484,0.0131642,-0.0153212,-0.378963,1014.98,-158.105,474.857
2394,0,-0.0168236,0.00368176,0.00416241,920.941,-1222.07,244.307,0.000293837,0.00104874,0.00128054,-1329.54,-54.6024,125.212,0.00551296,0.015312,0.00291913,-1297.47,455.096,218.923,-0.000275779,-0.00162551,0.00225317,-1174.12,1195.7,101.48,0.0027838,-0.00120032,-0.00234058,-659.881,1901.71,116.174,0.00372971,-0.000135235,0.00389019,286.016,1891.36,185.624,0.00129764,-0.00140158,-0.00237001,951.132,1852.55,157.624,0.000336906,0.00108985,0.00234278,1657.59,1145.32,127.02,-0.00101473,0.000270475,-0.000593152,1598.92,272.73,141.067,0.00223069,0.0029281,0.00340631,1462.85,-696.722,160.275,0.000915905,0.000429446,0.000723656,96.628,-1065.42,194.165,-0.0033101,0.00490829,0.000780969,-887.625,-883.721,141.304,0.0125847,-0.014692,-0.382741,1014.83,-157.896,474.816
2395,0,-0.0168682,0.00367023,0.00413297,920.937,-1222.08,244.316,0.000206417,0.00133363,0.00129848,-1329.53,-54.595,125.227,0.0054526,0.015654,0.00304377,-1297.49,455.101,218.909,0.00024982,-0.00364007,0.00153945,-1174.33,1195.64,101.408,0.00316153,-0.000460775,-0.00219048,-659.759,1901.65,116.106,0.00410036,3.50674e-005,0.00525479,285.879,1891.49,185.59,0.00113879,-0.00123612,-0.00208026,951.114,1852.5,157.653,0.000908783,0.00134199,0.00204221,1657.62,1145.19,127.013,-0.000871513,0.000237985,-0.000548796,1598.91,272.722,141.104,0.00211784,0.00323263,0.00372022,1462.85,-696.72,160.268,0.000885211,0.000790967,0.00103607,96.5489,-1065.45,194.254,-0.00311896,0.0104575,0.00063282,-886.492,-883.866,141.869,0.0124619,-0.014605,-0.387026,1014.76,-157.759,474.825
2396,0,-0.0168056,0.00370718,0.00413441,920.923,-1222.08,244.313,0.000356593,0.00120834,0.00127972,-1329.54,-54.6019,125.205,0.00559366,0.0155419,0.00281029,-1297.5,455.111,218.892,-0.000184541,-0.00154706,0.00231773,-1174.15,1195.69,101.463,0.00335504,-0.000542738,-0.00222029,-659.763,1901.68,116.045,0.00383884,-0.000118942,0.00373425,285.998,1891.36,185.614,0.00130868,-0.00135598,-0.00225538,951.115,1852.53,157.621,0.000365138,0.00125989,0.00240815,1657.6,1145.33,126.999,-0.000991151,0.000187999,-0.000463333,1598.9,272.737,141.06,0.00227854,0.00283557,0.00345978,1462.85,-696.713,160.271,0.000894994,0.000496333,0.000768696,96.6177,-1065.43,194.14,-0.00343456,0.00944349,0.00039902,-886.631,-883.884,142.038,0.0129344,-0.0147386,-0.392501,1014.51,-157.522,474.731
2397,0,-0.0173739,0.00606817,0.00431864,921.17,-1222.07,244.597,0.000507059,0.000866878,0.00100609,-1329.55,-54.5302,125.121,0.00566793,0.0155219,0.00284535,-1297.47,455.147,218.851,-0.000342778,-0.00159784,0.00240373,-1174.12,1195.72,101.421,0.00266903,-0.00106203,-0.00233822,-659.904,1901.74,116.134,0.00376738,-0.000124764,0.00416713,285.979,1891.39,185.604,0.00164898,-0.00156662,-0.00256779,951.127,1852.57,157.58,0.0013453,0.00149985,0.00263016,1657.65,1145.3,126.899,-0.000941337,0.000298287,-0.000443656,1598.91,272.777,140.992,0.00197527,0.00305075,0.00360406,1462.85,-696.625,160.116,0.000834757,0.00102566,0.000876627,96.5516,-1065.42,194.14,-0.0034579,0.00959975,0.000304852,-886.641,-883.867,141.995,0.0133258,-0.0148705,-0.396239,1014.42,-157.418,474.683
2398,0,-0.0169834,0.00420146,0.00405964,921.15,-1222.11,244.438,0.000220207,0.00129584,0.00128711,-1329.56,-54.5675,125.187,0.00561139,0.0153083,0.00273717,-1297.5,455.127,218.853,0.000202148,-0.00378124,0.001709,-1174.29,1195.66,101.368,0.00326603,-0.000653145,-0.00235723,-659.719,1901.67,116.096,0.00372633,-0.000211025,0.00405161,286.004,1891.38,185.646,0.00167657,-0.00161825,-0.00241717,951.134,1852.51,157.645,0.000349075,0.00104926,0.00232836,1657.59,1145.34,126.982,-0.000200602,0.000297169,-0.000751507,1598.9,272.645,141.055,0.0025999,0.00271592,0.00340346,1462.85,-696.768,160.328,0.000920811,0.000438182,0.000841957,96.6286,-1065.41,194.161,-0.00327158,0.00978569,0.000166419,-886.739,-883.803,142.079,0.0133475,-0.0153903,-0.39985,1014.35,-157.352,474.691
2399,0,-0.0168964,0.00367034,0.00410942,920.915,-1222.09,244.296,0.000381418,0.0012117,0.00132633,-1329.54,-54.6256,125.218,0.0057132,0.0154171,0.002765,-1297.47,455.099,218.908,0.000283984,-0.00366094,0.00163735,-1174.3,1195.62,101.378,0.00286262,-0.0012401,-0.00215955,-659.893,1901.7,116.147,0.00386171,-8.79115e-005,0.00409867,285.999,1891.38,185.623,0.00115188,-0.00129875,-0.00219651,951.102,1852.51,157.638,0.00034167,0.00112371,0.00240412,1657.59,1145.3,127.003,-0.00101443,0.000280706,-0.000600191,1598.93,272.727,141.067,0.00230019,0.00315205,0.00365996,1462.85,-696.748,160.302,0.000881463,0.000870517,0.000998234,96.5366,-1065.45,194.214,-0.00319095,0.0105792,0.000633571,-886.484,-883.868,141.848,0.0139124,-0.0155376,-0.403503,1014.3,-157.321,474.657
2400,0,-0.01701,0.00362687,0.00413983,920.937,-1222.09,244.296,0.0002707,0.000949179,0.00123856,-1329.53,-54.5821,125.192,0.00555592,0.0153682,0.00261653,-1297.49,455.086,218.912,0.000698123,-0.00241026,0.000838441,-1174.41,1195.67,101.359,0.00266946,-0.00111782,-0.00211803,-659.888,1901.71,116.153,0.00422275,6.39555e-005,0.00528744,285.848,1891.5,185.563,0.00143338,-0.00145491,-0.00231676,951.124,1852.52,157.61,0.000852225,0.00137693,0.00204409,1657.61,1145.21,126.981,-0.000946493,0.000281551,-0.000527624,1598.9,272.749,141.059,0.00196651,0.00309935,0.00363452,1462.84,-696.701,160.222,0.000761368,0.00050693,0.000854777,96.6017,-1065.43,194.154,-0.00329672,0.00941309,0.000187502,-886.633,-883.88,142.036,0.0145973,-0.0155248,-0.407222,1014.28,-157.276,474.633
2401,0,-0.0166688,0.00363436,0.00412024,920.955,-1222.07,244.321,0.000281905,0.00103652,0.00125566,-1329.54,-54.609,125.209,0.00561464,0.0158394,0.0027903,-1297.51,455.091,218.899,4.45544e-005,-0.00374579,0.00168963,-1174.32,1195.65,101.409,0.00328958,-0.000710889,-0.00227983,-659.76,1901.67,116.081,0.00396176,2.79215e-005,0.00540506,285.879,1891.49,185.56,0.0011999,-0.00133718,-0.00226333,951.114,1852.53,157.64,0.000266054,0.00105457,0.00236877,1657.59,1145.31,127.034,-0.00101131,0.000278697,-0.000431291,1598.92,272.73,141.093,0.00257262,0.00286533,0.00348475,1462.84,-696.769,160.365,0.000723185,0.000830468,0.00108817,96.5488,-1065.45,194.231,-0.00313534,0.0103445,0.000781125,-886.457,-883.88,141.851,0.014754,-0.0156915,-0.410639,1014.29,-157.228,474.634
2402,0,-0.0171899,0.00600874,0.0042743,921.161,-1222.06,244.601,0.000263396,0.00115297,0.00139057,-1329.53,-54.6087,125.193,0.00558409,0.0154108,0.00271672,-1297.48,455.103,218.875,-0.000329116,-0.00167957,0.00232018,-1174.13,1195.69,101.46,0.00282961,-0.00117111,-0.00225083,-659.903,1901.72,116.142,0.00388518,1.21161e-005,0.0054297,285.865,1891.48,185.538,0.00134784,-0.00129782,-0.00223139,951.126,1852.53,157.616,0.000346372,0.00119714,0.00240233,1657.59,1145.32,126.992,-0.00101404,0.000235442,-0.000578338,1598.93,272.735,141.059,0.00232554,0.00301621,0.00364806,1462.85,-696.734,160.291,0.00077598,0.000949237,0.00106687,96.5486,-1065.45,194.181,-0.00308207,0.0106216,0.000625216,-886.495,-883.862,141.849,0.0139806,-0.01584,-0.414201,1014.29,-157.124,474.639
2403,0,-0.0167459,0.00366475,0.00411983,920.929,-1222.08,244.315,0.000389328,0.00104725,0.00115126,-1329.56,-54.5732,125.152,0.00573216,0.0152912,0.00260176,-1297.49,455.164,218.834,0.000203486,-0.00366907,0.00165548,-1174.29,1195.67,101.335,0.00301986,-0.000371074,-0.00211553,-659.79,1901.67,116.039,0.00412707,0.000247048,0.00546271,285.822,1891.49,185.492,0.00159887,-0.00133556,-0.00222646,951.129,1852.54,157.574,0.00147513,0.00148722,0.00262711,1657.65,1145.27,126.885,-0.000952893,0.000344285,-0.000422952,1598.9,272.775,140.982,0.00250869,0.00292957,0.00366433,1462.84,-696.691,160.192,0.000875801,0.000980354,0.000906163,96.5219,-1065.46,194.146,-0.00330681,0.00979844,0.000127304,-886.79,-883.837,142.021,0.0130701,-0.0158962,-0.417858,1014.28,-156.98,474.64
2404,0,-0.0173978,0.0059963,0.00443064,921.156,-1222.07,244.61,0.0003901,0.00103694,0.00112115,-1329.56,-54.5818,125.175,0.00554409,0.0154352,0.00271359,-1297.5,455.11,218.868,-0.000226959,-0.00174911,0.00226679,-1174.13,1195.71,101.462,0.0026632,-0.00123754,-0.00228969,-659.888,1901.74,116.167,0.00357776,-0.000172354,0.00392814,286.005,1891.35,185.643,0.00147089,-0.00156703,-0.00253847,951.12,1852.55,157.635,0.00106548,0.00149447,0.00230086,1657.63,1145.24,126.975,-0.000963628,0.000205472,-0.000550742,1598.9,272.76,141.046,0.00234601,0.00298125,0.00351372,1462.85,-696.738,160.275,0.000910743,0.000821476,0.00108913,96.5656,-1065.44,194.207,-0.00343719,0.00945056,0.000216384,-886.61,-883.869,142.018,0.0132734,-0.0161201,-0.421713,1014.35,-156.918,474.704
2405,0,-0.0173122,0.00597148,0.00438666,921.162,-1222.07,244.617,0.000405324,0.00111191,0.00112061,-1329.53,-54.5986,125.217,0.00559204,0.0154835,0.0028744,-1297.48,455.101,218.902,0.000287325,-0.00361057,0.00170055,-1174.3,1195.65,101.406,0.00326093,-0.000754775,-0.00239962,-659.716,1901.66,116.088,0.00371092,-0.000186103,0.00410944,286.016,1891.36,185.647,0.00132968,-0.00148248,-0.00245047,951.12,1852.52,157.648,0.000302162,0.00108301,0.00235406,1657.58,1145.29,127.021,-0.0009561,0.000169587,-0.000523215,1598.92,272.718,141.112,0.00234883,0.002981,0.00349383,1462.85,-696.769,160.334,0.000898607,0.000280447,0.000819542,96.6493,-1065.43,194.203,-0.00295055,0.0105227,0.000769743,-886.471,-883.87,141.903,0.0138152,-0.0159352,-0.425588,1014.39,-156.869,474.734
2406,0,-0.0174856,0.00636965,0.00431974,921.327,-1222.09,244.663,0.000291715,0.00126028,0.00136178,-1329.53,-54.6031,125.202,0.00541446,0.0153176,0.0030136,-1297.46,455.092,218.912,-0.000321538,-0.00161821,0.00242461,-1174.11,1195.7,101.487,0.0027007,-0.00107969,-0.0020771,-659.895,1901.72,116.117,0.00396047,-7.71045e-005,0.00437128,285.965,1891.41,185.587,0.00166088,-0.00135029,-0.0023523,951.132,1852.54,157.581,0.000327377,0.00129996,0.00250514,1657.6,1145.32,126.996,-0.0010072,0.000303454,-0.000497903,1598.91,272.742,141.063,0.0021686,0.00313657,0.00373465,1462.85,-696.7,160.236,0.000786285,0.00100814,0.000959566,96.5285,-1065.46,194.199,-0.00339553,0.00961028,0.000169254,-886.667,-883.87,142.011,0.0143453,-0.0158155,-0.429554,1014.41,-156.819,474.714
2407,0,-0.0174351,0.00633808,0.00420168,921.354,-1222.08,244.684,0.00034996,0.00107786,0.00126333,-1329.53,-54.5765,125.179,0.00557557,0.0157694,0.0027268,-1297.51,455.118,218.869,-0.000299045,-0.00155444,0.00239682,-1174.12,1195.71,101.471,0.00284788,-0.00119745,-0.00228179,-659.88,1901.72,116.144,0.00387582,-4.36078e-006,0.00543706,285.867,1891.49,185.538,0.0016514,-0.00143305,-0.00222025,951.128,1852.54,157.603,0.000341245,0.00112098,0.00245415,1657.6,1145.33,126.982,-0.000983153,0.000243993,-0.000499126,1598.9,272.746,141.024,0.00219388,0.00313558,0.00368214,1462.86,-696.658,160.186,0.000900153,0.000526596,0.000816473,96.604,-1065.43,194.117,-0.00331049,0.00954221,0.000213655,-886.627,-883.866,141.999,0.0145372,-0.0160577,-0.434012,1014.43,-156.752,474.698
2408,0,-0.0166782,0.00373622,0.00412253,920.931,-1222.07,244.322,0.000272389,0.00135372,0.00132194,-1329.55,-54.5889,125.199,0.0056317,0.0153749,0.00267404,-1297.49,455.115,218.874,-0.000247104,-0.00168303,0.00235593,-1174.13,1195.71,101.471,0.00324884,-0.000555599,-0.00229872,-659.761,1901.66,116.088,0.00374858,-0.000192479,0.00411763,285.993,1891.38,185.64,0.00131978,-0.00128331,-0.00220853,951.113,1852.52,157.64,0.00104528,0.00153192,0.00225386,1657.63,1145.2,126.972,-0.00101941,0.000191053,-0.000565904,1598.91,272.74,141.042,0.00232024,0.00308046,0.00365111,1462.84,-696.723,160.281,0.000850517,0.000910187,0.000960057,96.562,-1065.44,194.196,-0.00293477,0.0107534,0.000544223,-886.628,-883.815,141.898,0.0143514,-0.0160791,-0.43987,1014.52,-156.737,474.753
2409,0,-0.0175217,0.00629683,0.00428957,921.349,-1222.1,244.693,0.000293584,0.00119915,0.00122548,-1329.55,-54.6028,125.202,0.00554828,0.0154273,0.00275847,-1297.5,455.119,218.88,-0.000249218,-0.00158594,0.00233261,-1174.12,1195.7,101.471,0.00278358,-0.00117469,-0.00211765,-659.901,1901.71,116.138,0.00405743,8.92153e-005,0.00536897,285.871,1891.48,185.522,0.00141117,-0.00143875,-0.00234376,951.13,1852.53,157.603,0.00101753,0.00144126,0.00219492,1657.63,1145.21,126.958,-0.000877113,0.000277986,-0.000512999,1598.92,272.741,141.034,0.00221995,0.00300041,0.00357165,1462.85,-696.732,160.28,0.000926143,0.000448899,0.000800555,96.5917,-1065.42,194.131,-0.00297775,0.010506,0.000622174,-886.505,-883.862,141.83,0.0133612,-0.0164582,-0.446037,1014.47,-156.713,474.674
2410,0,-0.0172682,0.00413258,0.00410898,921.149,-1222.12,244.438,0.000361638,0.00117583,0.00113818,-1329.53,-54.5895,125.215,0.00557062,0.0154659,0.00285373,-1297.49,455.096,218.906,0.00023287,-0.00380044,0.00178782,-1174.31,1195.65,101.395,0.00331384,-0.000926587,-0.00225994,-659.716,1901.65,116.008,0.00397325,5.36924e-005,0.00548558,285.857,1891.48,185.527,0.00132455,-0.00129147,-0.00232798,951.117,1852.52,157.613,0.00030523,0.00121603,0.00238422,1657.59,1145.3,127.016,-0.000878288,0.00023771,-0.00049537,1598.9,272.724,141.062,0.00215252,0.00285316,0.00346542,1462.84,-696.734,160.295,0.000880022,0.000292769,0.000833823,96.5952,-1065.43,194.172,-0.00328239,0.00933063,0.000266384,-886.643,-883.872,142.064,0.0122749,-0.0164976,-0.451099,1014.61,-156.825,474.739
2411,0,-0.0168432,0.00369261,0.00416202,920.957,-1222.08,244.331,0.000243067,0.00127952,0.00128151,-1329.54,-54.6071,125.221,0.00549935,0.0154072,0.00284508,-1297.48,455.111,218.921,-0.000279496,-0.00172267,0.00221754,-1174.14,1195.69,101.485,0.00327557,-0.000701737,-0.00240864,-659.725,1901.66,116.09,0.00377472,-0.000102009,0.00518579,285.882,1891.46,185.576,0.00139408,-0.00155113,-0.00253294,951.138,1852.55,157.652,0.000385706,0.00100634,0.00234026,1657.6,1145.33,127.018,-0.000867667,0.000270077,-0.000474486,1598.92,272.746,141.105,0.00271718,0.00266823,0.00353296,1462.86,-696.782,160.349,0.000945257,0.000230512,0.000780941,96.6362,-1065.42,194.193,-0.00340328,0.00932771,0.000234049,-886.611,-883.877,142.038,0.012832,-0.0164816,-0.457337,1014.61,-156.877,474.731
