raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,left_encoder_rate,right_encoder_rate,fpga time,navx time
0.0670776,-0.172729,0.973206,0.178,-0.035,-61.06,-220.561,103.654,166.072,8399259,
0.053772,-0.169434,1.01013,0.164,-0.045,-61.17,-229.484,147.964,166.094,8399290,
0.0204468,-0.124878,1.09821,0.104,-0.052,-61.24,-205.158,179.427,166.132,8399319,
0.0275269,-0.0682983,1.03516,0.051,-0.011,-61.42,-306.89,294.824,166.252,8399439,
0.0759888,-0.0819702,0.965027,0.086,0.025,-61.46,-397.188,364.199,166.292,8399484,
-0.0689087,-0.0958862,0.968201,0.026,-0.107,-61.5,-397.48,392.203,166.333,8399530,
0.0952759,-0.088501,1.07739,0.093,0.041,-61.51,-427.46,391.527,166.372,8399559,
0.0655518,-0.0222778,1.04907,0.021,0.048,-61.52,-412.882,467.782,166.393,8399590,
0.0533447,-0.13562,1.09271,0.112,-0.016,-61.55,-413.522,466.277,166.433,8399619,
-0.0512695,0.00341797,0.965454,-0.056,-0.042,-61.58,-439.957,483.98,166.474,8399664,
-0.112488,-0.11438,0.936768,0.018,-0.152,-61.59,-273.093,421.834,166.494,8399694,
-0.120972,-0.0158691,0.957092,-0.073,-0.112,-61.62,-521.254,494.548,166.532,8399724,
-0.0979004,-0.0297852,0.962463,-0.05,-0.098,-61.64,-497.884,508.182,166.573,8399770,
-0.0848999,-0.0941772,1.05035,0.008,-0.117,-61.64,-495.025,457.729,166.592,8399785,
0.143616,-0.020874,0.905762,0.057,0.118,-61.68,-545.837,482.369,166.632,8399830,
-0.0755615,-0.000793457,1.17767,-0.072,-0.064,-61.7,-563.38,454.659,166.674,8399860,
0.0629272,0.020874,0.724854,-0.011,0.065,-61.72,-452.724,553.143,166.712,8399905,
-0.0614624,-0.0923462,1.1192,0.015,-0.097,-61.73,-493.986,493.267,166.732,8399920,
0.112122,0.0820923,1.04211,-0.052,0.137,-61.76,-552.822,501.97,166.772,8399965,
0.158936,0.0638428,0.951904,-0.011,0.168,-61.77,-559.347,490.497,166.812,8400010,
-0.187866,-0.020752,1.03198,-0.102,-0.177,-61.79,-496.29,527.148,166.832,8400025,
0.0899658,-0.00848389,0.908875,0.021,0.072,-61.81,-529.914,433.642,166.873,8400070,
0.225159,-0.0128784,0.999573,0.087,0.189,-61.83,-462.556,432.311,166.914,8400100,
-0.0843506,0.0158081,0.911987,-0.081,-0.07,-61.83,-520.305,503.347,166.933,8400130,
0.0419312,-0.0282593,1.05078,0.012,0.018,-61.85,-490.028,452.284,166.972,8400160,
0.0164185,-0.101624,1.04114,0.065,-0.037,-61.86,-303.688,480.862,167.012,8400205,
-0.0372925,0.150635,1.09326,-0.182,0.034,-61.88,-437.56,474.665,167.033,8400220,
0.134338,-0.0495605,1.09113,0.077,0.091,-61.91,-504.732,475.737,167.073,8400265,
-0.53772,-0.145569,1.23969,-0.159,-0.55,-61.94,-495.233,441.638,167.112,8400310,
0.0721436,0.106201,0.979309,-0.087,0.107,-61.96,-403.356,456.277,167.135,8400325,
0.17511,-0.0349731,0.968933,0.086,0.133,-62.02,-512.663,394.992,167.174,8400370,
0.118469,-0.055481,0.953735,0.079,0.073,-62.04,-448.591,472.735,167.2,8400400,
-0.0469971,-0.0214844,1.06256,-0.03,-0.056,-62.06,-437.072,508.815,167.233,8400430,
0.0111694,0.113525,0.983521,-0.12,0.057,-62.1,-471.91,471.498,167.272,8400460,
-0.115601,0.0571289,1.29407,-0.137,-0.081,-62.13,-492.562,475.003,167.312,8400505,
0.112976,0.0507202,0.921814,-0.015,0.118,-62.15,-568.78,517.665,167.332,8400520,
0.214294,0.00866699,1.16669,0.063,0.188,-62.18,-438.779,401.542,167.374,8400565,
-0.103088,0.0658569,1.08258,-0.132,-0.065,-62.23,-509.593,469.528,167.413,8400610,
0.0797119,-0.078064,0.903748,0.086,0.032,-62.37,-275.988,413.839,167.538,8400731,
0.00866699,0.0384521,1.03607,-0.053,0.022,-62.4,-433.088,463.736,167.553,8400745,
0.243591,-0.0130615,1.04431,0.101,0.207,-62.46,-455.052,594.955,167.592,8400791,
-0.12561,0.0499878,0.786499,-0.117,-0.091,-62.63,-479.099,469.208,167.712,8400911,
0.128662,-0.102356,0.608337,0.138,0.065,-62.66,-463.714,422.137,167.753,8400940,
0.208374,-0.00408936,1.00513,0.083,0.181,-62.7,-414.122,435.161,167.774,8400971,
0.221558,0.16864,1.28552,-0.069,0.27,-62.73,-408.222,388.818,167.813,8401000,
0.182068,-0.071106,0.708069,0.135,0.127,-62.76,-427.551,384.689,167.835,8401031,
-0.0667114,0.0403442,1.05005,-0.082,-0.044,-62.81,-489.057,376.527,167.873,8401060,
-0.124268,-0.0273438,0.927979,-0.046,-0.126,-62.89,-456.392,451.702,167.912,8401105,
-0.305542,0.0209351,0.921204,-0.171,-0.265,-62.99,-474.947,457.645,167.952,8401151,
0.0466919,0.0232544,1.19257,-0.016,0.049,-63.01,-449.539,378.788,167.973,8401165,
-0.0889893,-0.0408325,0.941223,-0.018,-0.1,-63.08,-442.988,360.373,168.023,8401211,
0.0994263,-0.00213623,1.05145,0.029,0.084,-63.11,-449.974,385.683,168.037,8401225,
0.206848,-0.0119629,1.12939,0.085,0.176,-63.21,-444.385,348.572,168.072,8401271,
0.0566406,0.0512695,1.07776,-0.038,0.07,-63.3,-252.934,363.009,168.112,8401300,
0.00628662,0.0443115,1.03046,-0.053,0.022,-63.38,-488.998,392.295,168.152,8401346,
0.15625,-0.0966187,1.00574,0.138,0.093,-63.57,-389.454,378.766,168.253,8401451,
0.0862427,-0.05896,1.05945,0.072,0.046,-63.61,-503.626,383.539,168.273,8401466,
0.29364,-0.0612183,0.840576,0.172,0.232,-63.62,-429.498,382.314,168.313,8401511,
0.0459595,-0.036499,1.04523,0.038,0.021,-63.64,-338.989,320.492,168.352,8401541,
0.146423,0.122192,1.18494,-0.059,0.179,-63.63,-303.942,355.847,168.373,8401571,
0.046875,0.0139771,0.88678,-0.001,0.042,-63.63,-355.404,303.914,168.416,8401601,
0.111267,0.0856934,0.997803,-0.035,0.13,-63.64,-295.88,312.832,168.453,8401646,
0.0307007,0.0302734,0.958557,-0.021,0.033,-63.63,-303.97,282.909,168.474,8401661,
-0.0424805,0.100464,1.15845,-0.115,-0.003,-63.63,-259.646,284.277,168.513,8401706,
0.0521851,0.122803,0.971313,-0.09,0.091,-63.63,-284.087,218.214,168.552,8401751,
0.0055542,0.0543213,0.970581,-0.049,0.018,-63.63,-223.426,223,168.575,8401766,
0.0113525,0.0557251,0.963989,-0.046,0.023,-63.61,-207.149,199.984,168.613,8401811,
-0.0043335,0.0819092,1.02209,-0.073,0.017,-63.6,-143.587,127.615,168.712,8401901,
0.00653076,0.0975342,0.984863,-0.081,0.033,-63.61,-101.672,120.675,168.755,8401946,
0.0197144,0.109924,1.03748,-0.084,0.048,-63.59,-65.7631,91.8835,168.792,8401991,
0.0592651,0.124329,1.02179,-0.078,0.09,-63.58,0,69.9753,168.813,8402006,
-0.0614014,0.16571,1.01337,-0.162,-0.001,-63.54,395.179,56.8511,168.852,8402051,
-0.0266113,0.18927,1.04675,-0.163,0.04,-63.47,573.855,-94.3058,168.892,8402081,
0.00323486,0.0407715,0.967285,-0.015,0,-63.38,728.12,-95.4085,168.913,8402111,
0.119385,0.198242,1.19586,-0.095,0.168,-63.31,589.154,-172.347,168.952,8402141,
0.022522,0.211304,1.08203,-0.15,0.088,-63.24,664.695,-202.721,168.975,8402171,
0.182983,0.336426,1.05884,-0.186,0.288,-63.16,760.63,-275.482,169.012,8402201,
0.255676,0.181763,1.05322,-0.01,0.279,-63.04,740.192,-356.5,169.053,8402246,
0.108826,0.102478,0.829956,-0.01,0.118,-62.91,423.917,-514.575,169.093,8402291,
0.180542,0.0872803,1.01959,0.043,0.168,-62.89,373.246,-501.316,169.112,8402306,
0.23175,0.0714722,1.01709,0.08,0.206,-62.94,388.916,-467.104,169.152,8402352,
-0.0548706,-0.00506592,1.03687,0.017,-0.085,-62.96,335.452,-494.572,169.192,8402381,
0.150208,0.012146,1.02832,0.092,0.105,-63.05,424.908,-466.114,169.213,8402412,
0.038208,0.15332,0.933228,-0.087,0.072,-63.18,459,-457.153,169.27,8402456,
-0.115601,0.0314331,1.02167,-0.042,-0.123,-63.46,584.232,-565.563,169.349,8402546,
-0.115601,0.0314331,1.02167,-0.042,-0.123,-63.46,561.419,-641.601,169.356,8402546,
0.195984,0.0471802,1.20105,0.089,0.156,-63.52,435.91,-532.637,169.374,8402561,
0.271545,-0.0107422,0.996521,0.165,0.205,-63.66,302.147,-650.385,169.395,8402592,
-0.320007,-0.107361,0.842346,-0.014,-0.369,-64.94,31.654,-657.895,169.494,8402681,
0.194885,-0.00335693,1.01257,0.107,0.132,-65.99,31.654,-769.083,169.532,8402726,
0.152039,-0.0368652,1.15765,0.119,0.073,-67.28,31.654,-763.359,169.572,8402772,
0.122009,-0.0557251,0.944031,0.119,0.048,-67.77,0,-677.392,169.596,8402786,
0.0438843,0.0496216,0.921082,-0.012,0.012,-69.43,-105.72,-639.816,169.633,8402832,
-0.00982666,-0.0687866,0.693359,0.074,-0.067,-70.72,-162.414,-886.328,169.672,8402861,
-0.0240479,-0.113647,0.977173,0.117,-0.111,-72.16,-209.369,-878.773,169.695,8402892,
-0.239502,-0.0883789,0.744995,0.028,-0.298,-73.76,-162.636,-884.017,169.732,8402922,
-0.00811768,-0.0991821,0.891418,0.106,-0.085,-76.43,-166.553,-940.38,169.772,8402967,
0.380859,0.0516357,1.39459,0.035,0.294,-79.47,-160.038,-1001.85,169.813,8403012,
0.257629,0.115723,0.936401,-0.099,0.188,-89.24,-227.353,-988.289,169.932,8403132,
0.0888062,0.135986,0.947754,-0.123,0.015,-90.62,-286.508,-1128.6,169.953,8403147,
-0.0153198,-0.0175171,1.08704,0.034,-0.096,-92.03,-252.733,-932.488,169.972,8403162,
0.133911,0.0057373,0.710693,-0.005,0.077,-94.93,-296.353,-948.632,169.993,8403192,
0.421936,0.120178,1.30389,-0.152,0.301,-97.94,-240.142,-993.345,170.032,8403222,
0.58197,0.0344849,1.23315,-0.132,0.461,-102.62,-437.025,-996.314,170.073,8403267,
0.188965,0.176025,0.767456,-0.2,0.073,-105.85,-278.509,-1118.32,170.112,8403297,
0.0859375,0.181519,1.3927,-0.158,-0.085,-109.12,-221.877,-1212.27,170.135,8403327,
-0.21167,0.145569,0.822327,-0.025,-0.311,-112.44,-368.915,-1146.92,170.172,8403357,
0.0386353,0.287048,1.3468,-0.219,-0.198,-117.46,-340.507,-1143.97,170.212,8403402,
0.152161,0.220154,1.07458,-0.204,-0.098,-131.28,-346.278,-1026.59,170.332,8403522,
0.387695,0.358643,0.817688,-0.477,-0.024,-134.79,-421.363,-1224.66,170.354,8403552,
0.262146,0.369263,1.11688,-0.355,-0.19,-143.58,-495.798,-1005.88,170.434,8403627,
-0.184265,0.0824585,1.20111,0.194,-0.216,-147.08,-394.719,-1234.49,170.472,8403657,
-0.048645,0.247498,0.776001,-0.015,-0.264,-152.32,-515.783,-947.194,170.513,8403702,
-0.0718994,0.158142,1.11407,0.076,-0.202,-154.04,-552.044,-1086.25,170.533,8403717,
-0.0818481,0.197632,0.980896,0.079,-0.23,-159.18,-522.452,-961.723,170.573,8403762,
-0.220215,0.0881348,1.30701,0.284,-0.154,-164.26,-467.639,-515.344,170.612,8403807,
0.0454712,0.179016,1.01959,-0.013,-0.167,-165.93,-554.723,-388.214,170.634,8403822,
-0.161316,0.116516,1.12665,0.218,-0.137,-170.76,-478.332,-321.094,170.673,8403867,
-0.24939,0.177551,0.980103,0.296,-0.187,-175.27,-444.8,-262.299,170.713,8403913,
-0.309875,0.10083,0.897827,0.358,-0.107,-176.69,-572.574,-316.721,170.734,8403927,
-0.150757,0.125366,0.806763,0.194,-0.108,179.33,-470.489,-150.111,170.772,8403973,
-0.36554,0.0695801,0.891846,0.407,-0.031,177.01,-430.608,-93.194,170.813,8404002,
-0.46521,0.0374756,0.987427,0.501,0.023,175,-406.793,-88.4244,170.834,8404033,
-0.319275,0.0753174,0.970886,0.352,-0.017,173.25,-389.31,-55.798,170.873,8404062,
-0.115967,-0.0262451,0.977417,0.113,0.07,168.41,-309.296,72.9645,170.992,8404182,
-0.0858154,-0.0438843,0.949402,0.064,0.081,166.19,-253.711,171.87,171.112,8404302,
0.00402832,-0.0891113,0.960571,-0.039,0.1,165.9,-281.152,243.923,171.173,8404362,
-0.0235596,-0.0643311,1.09052,-0.007,0.079,165.84,-337.154,294.829,171.222,8404422,
-0.0235596,-0.0643311,1.09052,-0.007,0.079,165.84,-307.498,305.194,171.234,8404422,
-0.0238037,-0.177307,1.02362,-0.032,0.183,165.8,-358.957,428.881,171.279,8404468,
0.0657959,-0.254944,1.06769,-0.136,0.232,165.84,-369.816,642.096,171.301,8404498,
0.0570068,-0.172668,0.944763,-0.105,0.151,165.88,-446.598,884.799,171.342,8404528,
-0.0644531,-0.250549,1.5318,-0.002,0.23,166.23,-628.338,987.216,171.454,8404648,
-0.0422974,-0.234375,0.630859,-0.013,0.218,167.19,-669.165,1032.36,171.554,8404753,
-0.115479,-0.233215,1.13531,0.057,0.213,167.68,-693.001,1115.76,171.593,8404783,
0.256287,0.0812378,1.98523,-0.243,-0.204,168.4,-803.084,799.712,171.632,8404828,
-0.242676,0.0879517,0.803467,0.254,-0.067,168.58,-639.304,644.039,171.655,8404843,
0.0158081,0.00512695,1.35815,-0.014,-0.054,168.89,-644.434,761.615,171.693,8404888,
-0.10791,0.0377197,1.01923,0.115,-0.048,168.93,-750.019,804.635,171.732,8404918,
-0.105774,0.0830078,1.60046,0.122,-0.105,168.93,-492.017,782.075,171.772,8404963,
0.128479,0.302734,0.826599,-0.067,-0.344,168.92,-791.171,743.135,171.794,8404978,
0.0189209,0.0275879,1.01666,-0.012,-0.055,168.92,-720.929,646.099,171.833,8405023,
-0.470581,-0.0639038,1.16455,0.451,0.128,168.9,-620.174,699.301,171.875,8405068,
-0.314392,0.171631,0.793274,0.344,-0.124,168.89,-537.678,655.523,171.893,8405083,
0.097229,0.281494,0.679199,-0.039,-0.305,168.83,-635.627,570.874,171.933,8405128,
0.0376587,0.0963135,1.16107,-0.015,-0.113,168.81,-596.036,544.944,171.976,8405173,
-0.0947266,0.140503,0.739868,0.122,-0.125,168.79,-602.991,574.069,171.993,8405188,
0.0838623,0.162292,1.09229,-0.047,-0.181,168.74,-520.983,540.205,172.033,8405233,
0.0801392,0.16626,0.896667,-0.043,-0.181,168.73,-498.703,468.966,172.072,8405263,
0.0637207,0.1651,1.11603,-0.027,-0.174,168.7,-501.14,444.119,172.112,8405308,
0.0605469,0.0393677,1.12982,-0.049,-0.049,168.69,-502.866,451.743,172.136,8405323,
-0.137573,0.022644,0.89679,0.141,0.009,168.66,-489.848,478.034,172.253,8405443,
0.00195312,0.0544434,1.0957,0.01,-0.044,168.62,-430.432,374.378,172.374,8405563,
0.0507812,0.0531006,1.00116,-0.037,-0.052,168.62,-341.507,379.629,172.392,8405578,
0.0396729,-0.0311279,0.918274,-0.043,0.031,168.61,-394.781,419.024,172.413,8405608,
0.0316772,0.0866699,1.14673,-0.011,-0.079,168.58,-348.268,306.344,172.532,8405728,
0.0817261,-0.0294189,1.04822,-0.083,0.023,168.57,-407.889,336.502,172.592,8405788,
-0.107239,-0.0599365,0.903137,0.095,0.089,168.56,-376.357,353.238,172.633,8405818,
-0.0643311,0.00982666,1.08929,0.069,0.014,168.51,-344.234,365.537,172.752,8405938,
-0.000610352,-0.0803223,1.11121,-0.01,0.088,168.48,-416.138,392.203,172.813,8406014,
0.0166016,-0.125,0.924622,-0.036,0.125,168.47,-425.432,386.056,172.855,8406044,
-0.0212402,-0.00891113,0.874695,0.025,0.017,168.46,-432.685,418.445,172.892,8406089,
-0.0749512,-0.0793457,1.13141,0.065,0.098,168.46,-558.176,451.427,172.913,8406104,
0.0354004,-0.071106,0.948914,-0.04,0.064,168.44,-496.019,448.189,172.954,8406149,
0.0986938,-0.105713,0.883179,-0.108,0.082,168.39,-574.102,469.77,173.072,8406254,
-0.0239258,-0.0440063,1.28058,0.028,0.044,168.35,-668.07,560.381,173.172,8406359,
-0.0333252,-0.0157471,0.848633,0.039,0.02,168.34,-596.374,528.863,173.213,8406404,
-0.0814209,-0.0136108,0.933289,0.088,0.027,168.32,-500.726,523.738,173.233,8406434,
0.104614,-0.0148926,1.02325,-0.093,-0.008,168.28,-440.344,565.531,173.352,8406539,
-0.000610352,-0.0402222,1.11487,0.004,0.037,168.24,-600.15,554.032,173.413,8406599,
-0.121704,0.0759888,1.05499,0.147,-0.05,168.2,-583.976,565.595,173.456,8406644,
0.354858,0.0088501,1.29773,-0.33,-0.08,168.13,-473.541,513.426,173.474,8406674,
0.127319,-0.0674438,1.10229,-0.124,0.041,168,-534.588,411.133,173.512,8406704,
0.147522,0.188843,1.12817,-0.09,-0.21,167.84,-519.454,471.032,173.553,8406749,
-0.0332642,0.120361,1.13354,0.07,-0.105,167.84,-568.941,521.118,173.592,8406779,
0.102234,0.174805,1.00482,-0.051,-0.186,167.84,-491.727,473.507,173.617,8406809,
-0.0478516,-0.0758057,1.33905,0.045,0.094,167.84,-477.703,494.756,173.654,8406854,
-0.0476685,0.0610352,0.937683,0.07,-0.041,167.84,-550.782,437.044,173.692,8406884,
0.0996704,0.0214233,1.2309,-0.077,-0.03,167.83,-499.014,506.086,173.733,8406929,
0.142212,-0.000854492,0.877258,-0.128,-0.021,167.84,-506.727,455.976,173.754,8406944,
0.0270996,0.0316162,0.980286,-0.007,-0.026,167.84,-460.989,525.017,173.793,8406989,
0.0328979,-0.0110474,1.04785,-0.021,0.015,167.83,-500.739,405.869,173.832,8407019,
0.181213,0.0793457,0.902344,-0.148,-0.105,167.83,-346.53,464.091,173.854,8407049,
0.0185547,-0.0209351,0.966064,-0.009,0.028,167.83,-559.722,421.168,173.892,8407079,
-0.0770874,0.0233765,1.1413,0.096,0.007,167.83,-443.823,454.731,173.932,8407124,
-0.26178,-0.0336304,1.14862,0.266,0.102,167.81,-423.37,442.85,173.954,8407139,
-0.154602,-0.0234985,1.10449,0.162,0.07,167.82,-415.826,404.776,173.993,8407184,
0.0175781,0.110107,0.95813,0.021,-0.098,167.81,-399.744,384.571,174.037,8407229,
-0.154907,-0.0411987,0.956848,0.156,0.086,167.83,-388.5,385.483,174.072,8407259,
-0.251526,0.0932617,1.24023,0.284,-0.019,167.82,-418.384,372.481,174.092,8407289,
0.0148315,-0.0406494,1.10583,-0.006,0.054,167.82,-407.241,389.067,174.133,8407319,
0.0303955,-0.0681763,0.9375,-0.029,0.075,167.82,-401.816,350.165,174.173,8407364,
-0.170776,-0.0334473,0.92157,0.175,0.083,167.79,-434.537,367.789,174.293,8407484,
-0.00762939,0.0316772,0.977539,0.029,-0.011,167.81,-323.997,327.011,174.393,8407589,
-0.032959,0.0622559,0.990051,0.06,-0.035,167.81,-288.301,344.75,174.425,8407620,
0.0836792,0.00469971,1.05658,-0.065,0,167.83,-311.56,284.681,174.455,8407650,
0.151367,0.155029,1.0531,-0.1,-0.16,167.81,-263.685,253.489,174.492,8407680,
0.0721436,0.115662,1.16937,-0.03,-0.096,167.82,-199.852,188.759,174.614,8407815,
-0.0460815,0.0752563,0.974487,0.074,-0.035,167.82,-143.531,171.963,174.675,8407860,
-0.00994873,0.0579834,1.07025,0.036,-0.021,167.82,-133.8,135.1,174.713,8407905,
0.0318604,0.0966797,1.04657,0.003,-0.067,167.83,-130.118,111.846,174.754,8407950,
0.0519409,0.072937,0.980042,-0.022,-0.049,167.83,-91.2838,103.167,174.789,8407980,
0.041748,0.0823364,1.03699,-0.01,-0.054,167.84,-72.9698,84.4006,174.815,8408010,
-0.0380859,0.12616,0.991638,0.076,-0.08,167.84,-51.897,46.8821,174.853,8408040,
-0.0332642,0.271118,1.01013,0.1,-0.215,167.85,7.40928,-9.22463,174.895,8408085,
0.0314331,0.144775,0.979675,0.007,-0.095,167.89,195.534,-177.722,175.012,8408205,
0.0612793,0.221252,0.941772,-0.008,-0.169,168,473.171,-361.853,175.112,8408310,
-0.0112305,0.117126,1.03204,0.04,-0.044,168.03,499.127,-404.621,175.152,8408340,
0.0646973,0.182251,0.912415,-0.021,-0.128,168.09,614.779,-466.19,175.192,8408385,
0.154724,0.0147705,1.03064,-0.143,0.027,168.12,458.411,-521.023,175.233,8408430,
0.253174,0.0865479,0.945618,-0.225,-0.068,168.1,430.219,-532.042,175.256,8408445,
-0.103943,0.0463257,1.23102,0.117,0.063,167.99,423.89,-542.005,175.292,8408490,
0.271545,0.0255737,0.957275,-0.252,-0.017,167.82,419.71,-599.269,175.332,8408520,
0.0596313,0.0337524,0.797363,-0.041,0.006,167.56,473.126,-530.377,175.356,8408550,
0.0775757,0.0928955,1.19818,-0.042,-0.028,167.34,550.343,-580.568,175.392,8408580,
-0.0067749,-0.0667725,1.11169,0.004,0.137,166.93,486.358,-661.704,175.432,8408625,
0.322327,-0.026062,1.1123,-0.306,0.023,166.76,518.914,-672.111,175.452,8408640,
0.251953,0.00256348,1.13904,-0.23,0.004,165.3,473.642,-700.501,175.573,8408760,
0.0337524,0.123718,1.18884,0.015,-0.055,163.25,511.352,-893.336,175.703,8408896,
-0.417664,-0.0420532,0.744507,0.395,0.207,163.02,527.412,-788.022,175.713,8408910,
0.247437,0.0288696,1.13971,-0.218,-0.032,162.79,408.513,-828.844,175.732,8408925,
-0.0425415,-0.268738,1.23883,-0.025,0.341,162.23,230.851,-861.03,175.758,8408956,
0.282776,-0.124268,1.13629,-0.289,0.091,161.43,66.9319,-870.663,175.794,8408985,
0.232117,-0.20874,1.26813,-0.261,0.182,159.87,66.9319,-823.079,175.834,8409030,
0.445801,-0.124878,1.13739,-0.431,0.01,158.58,66.9319,-952.653,175.873,8409060,
0.328857,-0.112915,1.2149,-0.307,0.029,156.33,66.9319,-901.876,175.913,8409105,
0.188171,-0.0964355,1.26367,-0.164,0.061,153.81,66.9319,-789.889,175.952,8409150,
0.0651855,-0.0284424,0.825745,-0.038,0.032,152.03,66.9319,-868.697,175.993,8409180,
0.0125122,-0.088562,0.793762,-0.022,0.106,149.19,-2.06982,-775.194,176.033,8409226,
0.498535,0.062439,1.13379,-0.342,-0.263,148.2,-24.8842,-856.238,176.053,8409241,
0.0477905,0.024353,0.892517,0.013,-0.005,145.16,-86.9739,-873.21,176.094,8409286,
0.184204,0.116577,1.06366,-0.027,-0.153,141.87,-125.316,-767.666,176.133,8409331,
0.199646,0.0846558,1.12524,-0.049,-0.138,138.36,-155.875,-958.405,176.176,8409376,
0.24292,0.131104,0.966003,-0.047,-0.212,135.93,-157.989,-759.417,176.212,8409406,
0.151367,0.0969238,0.866333,-0.006,-0.129,134.7,-175.803,-856.054,176.233,8409421,
-0.0100708,0.0823975,0.966064,0.099,0.008,130.88,-267.287,-886.643,176.279,8409466,
0.154846,0.244263,1.24622,0.136,-0.195,126.89,-226.495,-864.267,176.313,8409511,
-0.0213013,0.0600586,0.668213,0.077,0.025,124.12,-261.52,-801.186,176.353,8409541,
0.111755,0.23291,1.33728,0.171,-0.123,119.85,-232.288,-931.489,176.393,8409586,
-0.175842,-0.0465698,0.57135,0.052,0.215,118.38,-155.237,-860.993,176.414,8409601,
0.0266724,0.307739,1.11108,0.282,-0.067,113.9,-225.332,-819.135,176.453,8409646,
0.15448,0.182922,0.833557,0.123,-0.142,109.25,-294.764,-819.236,176.492,8409691,
0.25,0.356873,0.944031,0.271,-0.262,106.05,-294.074,-754.518,176.533,8409721,
-0.0718994,0.279419,1.01123,0.277,0.1,101.12,-263.13,-738.825,176.572,8409766,
0.232605,0.312073,1.16772,0.253,-0.183,99.47,-291.286,-892.299,176.593,8409781,
0.595581,0.283936,0.969055,0.214,-0.534,94.44,-276.117,-890.869,176.632,8409826,
-0.271118,0.205017,0.955017,0.17,0.351,89.34,-343.773,-946.163,176.674,8409871,
-0.234619,0.251404,1.05542,0.203,0.329,87.63,-250.025,-901.144,176.695,8409886,
0.152344,0.309631,1.11139,0.277,-0.026,82.55,-313.229,-964.46,176.733,8409931,
0.0326538,0.252625,1.00391,0.203,0.088,79.17,-309.363,-919.244,176.772,8409961,
0.105713,0.330078,0.712402,0.305,0.029,75.79,-258.702,-808.996,176.793,8409991,
0.0440063,0.228027,0.911743,0.174,0.088,72.43,-304.892,-753.182,176.832,8410021,
0.145569,0.409424,1.05518,0.359,0.09,67.35,-328.893,-851.752,176.874,8410066,
0.0526123,0.253479,0.885071,0.188,0.109,65.66,-299.15,-916.8,176.894,8410081,
0.248047,0.430969,1.10339,0.408,0.055,60.59,-326.829,-860.141,176.933,8410126,
0.0330811,0.343445,1.14343,0.203,0.219,55.52,-341.81,-922.339,176.973,8410171,
-0.153931,0.156738,0.997192,-0.051,0.26,53.83,-315.343,-986.242,176.996,8410186,
0.0863037,0.334778,1.29309,0.187,0.204,48.77,-333.751,-861.104,177.032,8410231,
-0.062561,0.341797,1.0379,0.1,0.317,45.41,-315.642,-785.731,177.073,8410261,
0.0485229,0.262451,1.2995,0.08,0.196,40.49,-311.808,-920.09,177.112,8410306,
-0.177795,0.592407,1.39398,0.064,0.6,35.71,-268.489,-563.555,177.153,8410351,
-0.0168457,0.0965576,0.963074,-0.053,0.091,32.75,-318.695,-538.88,177.192,8410381,
-0.310608,0.141357,0.811157,-0.272,0.275,29.92,-260.108,-385.661,177.212,8410411,
-0.233582,0.133118,1.21661,-0.252,0.216,27.26,-258.937,-417.667,177.253,8410441,
0.205322,0.104431,1.18781,0.143,0.005,18.43,-203.662,-342.231,177.373,8410561,
-0.429382,0.0772095,0.831299,-0.445,0.169,15.79,-202.554,-252.15,177.412,8410606,
0.0704956,0.0872192,0.981323,0.029,0.037,15,-175.308,-235.649,177.434,8410621,
-0.11615,0.133362,1.13184,-0.144,0.119,12.88,-113.891,-197.623,177.474,8410666,
-0.0927734,0.0442505,0.845703,-0.123,0.032,11.12,-104.926,-204.188,177.512,8410711,
-0.156311,0.146545,1.20197,-0.182,0.131,10.62,-103.197,-165.631,177.533,8410726,
0.298706,0.168884,1.54944,0.264,0.06,9.43,-71.9971,-146.408,177.574,8410772,
-0.225159,0.0839844,1.36957,-0.251,0.064,8.64,-38.4659,-104.853,177.624,8410817,
-0.377563,-0.0065918,1.08063,-0.405,0.008,8.46,-38.4659,-77.6524,177.638,8410832,
-0.0401001,-0.0744629,0.87146,-0.071,-0.102,8.24,-21.9967,-46.5282,177.673,8410862,
-0.109314,-0.0585938,0.734802,-0.13,-0.07,8.18,26.8378,-30.5757,177.712,8410907,
0.00396729,-0.00372314,1.0451,-0.017,-0.043,8.18,21.0211,-30.5757,177.734,8410922,
-0.0127563,-0.0439453,0.986755,-0.039,-0.076,8.19,13.5908,-30.5757,177.773,8410967,
0.0304565,0.00726318,1.02667,0.009,-0.031,8.19,13.5908,-30.5757,177.815,8411012,
0.026001,0.0145874,1.02985,0.005,-0.023,8.19,3.92612,-30.5757,177.833,8411027,
0.0278931,0.0142822,1.00189,0.008,-0.022,8.19,-3.49899,-30.5757,177.875,8411072,
0.0227051,0.024231,1.01569,0.003,-0.011,8.19,-7.85379,-30.5757,177.917,8411117,
0.0273438,0.0244141,1.01526,0.008,-0.012,8.19,-10.4276,-1.98119,177.934,8411132,
0.0262451,0.0257568,1.01849,0.007,-0.01,8.18,-9.83978,0,177.973,8411162,
0.0154419,0.0202637,1.01227,-0.004,-0.013,8.18,-7.15441,3.14458,178.013,8411207,
0.0692749,0.0129395,1.01013,0.047,-0.028,8.18,-7.15441,25.9423,178.033,8411222,
-0.0247192,-0.0621948,1.05005,-0.056,-0.089,8.2,-5.83137,45.1207,178.074,8411267,
