raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
0.0194702,0.0681763,0.990295,-0.915527,-1.52588,19.2871,-0.008,-0.094,-177.65,0.00718689,-0.0140381,0,0,0,0,0,40.25,653.093,1884688
0.067627,0.0471802,0.990845,0.488281,-0.488281,16.6016,-0.055,-0.071,-177.92,0.00801086,-0.0139771,0,0,0,0,0,40.25,653.113,1884703
-0.013855,-0.0845947,1.00903,2.13623,0.427246,18.0054,0.03,0.057,-178.45,0.00975037,-0.0138092,0,0,0,0,0,40.26,653.133,1884733
-0.0687866,-0.195984,1.08881,0.549316,1.15967,17.0288,0.088,0.165,-178.71,0.0107269,-0.0135345,0,0,0,0,0,40.26,653.158,1884748
0.0439453,0.0638428,0.977783,0.976562,0.549316,17.8223,-0.031,-0.089,-178.97,0.0117493,-0.0132141,0,0,0,0,0,40.26,653.173,1884763
-0.00817871,-0.0698853,0.981689,-0.915527,-0.183105,16.9067,0.022,0.043,-179.48,0.0138397,-0.0126038,0,0,0,0,0,40.26,653.196,1884793
0.0557861,-0.14447,1.03766,-1.89209,-0.610352,17.6392,-0.041,0.117,-179.75,0.0148926,-0.0121613,0,0,0,0,0,40.26,653.213,1884808
0.00109863,0.0627441,1.03809,0.12207,-0.610352,15.5029,0.013,-0.09,179.99,0.0159149,-0.0117035,0,0,0,0,0,40.26,653.232,1884823
-0.00109863,-0.188416,1.00421,0.488281,0.732422,15.2588,0.012,0.162,179.51,0.0180511,-0.0108643,0,0,0,0,0,40.26,653.253,1884853
0.0170288,0.0646362,1.02972,0.854492,-0.0610352,15.1367,-0.002,-0.092,179.28,0.0191345,-0.0103455,0,0,0,0,0,40.26,653.272,1884868
-0.0526123,-0.0286255,0.988953,-0.732422,0.671387,16.9678,0.064,0.002,179.03,0.0202637,-0.0098877,0,0,0,0,0,40.26,653.293,1884883
0.00512695,-0.0805054,1.07861,-2.31934,1.40381,18.5547,0.006,0.05,178.5,0.0226135,-0.00897217,0,0,0,0,0,40.26,653.313,1884913
-0.0133057,-0.0322876,1.08557,-0.854492,0.549316,18.6157,0.025,0.002,178.22,0.0238037,-0.00845337,0,0,0,0,0,40.26,653.332,1884929
