raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,left_encoder_rate,right_encoder_rate,fpga time,navx time
0.0665283,0.00946045,0.80896,0.017,0.042,-31.33,-379.622,390.442,795.035,9028243
0.216248,0.034668,1.11029,0.119,0.14,-31.31,-363.135,368.942,795.072,9028288
0.0368042,-0.0189819,0.925476,0.002,0,-31.32,-394.586,364.677,795.092,9028303
-0.0231323,0.027832,0.941956,-0.074,0.008,-31.29,-401.373,376.974,795.132,9028348
0.195496,0.0933228,0.930176,0.08,0.174,-31.27,-353.976,355.025,795.254,9028468
-0.0227051,0.0206909,1.10181,-0.076,-0.002,-31.26,-292.018,330.202,795.292,9028498
-0.0661011,-0.027832,0.884155,-0.078,-0.064,-31.26,-396.597,352.56,795.332,9028544
0.0717773,0.0435791,1.14471,-0.008,0.065,-31.25,-401.51,353.163,795.373,9028588
0.144226,0.00341797,0.970032,0.082,0.07,-31.25,-343.489,348.111,795.412,9028618
-0.0574341,-0.00909424,1.09076,-0.088,-0.045,-31.25,-375.115,383.311,795.453,9028664
-0.100769,-0.0297852,1.0274,-0.112,-0.084,-31.25,-411.946,428.715,795.492,9028708
0.144348,0.03302,1.07239,0.063,0.095,-31.24,-388.048,414.705,795.612,9028828
0.0292358,0.0231934,0.968567,-0.026,0.028,-31.24,-453.371,467.017,795.634,9028844
-0.0123901,0.0020752,0.931152,-0.049,-0.01,-31.24,-438.299,497.884,795.673,9028888
0.213501,0.055603,0.98468,0.114,0.152,-31.23,-423.837,435.986,795.713,9028933
-0.0773315,-0.00836182,1.18909,-0.108,-0.054,-31.23,-456.548,421.257,795.752,9028964
-0.0481567,-0.0359497,0.946411,-0.06,-0.062,-31.24,-424.935,440.694,795.781,9028993
-0.263306,-0.00927734,1.07361,-0.262,-0.151,-31.23,-426.303,396.865,795.814,9029024
0.034668,0.0661011,0.809814,-0.035,0.069,-31.23,-460.914,417.232,795.854,9029068
0.0911865,0.0388794,0.928406,0.021,0.075,-31.24,-444.879,467.869,795.893,9029098
-0.0010376,-0.0806274,0.907593,0.005,-0.075,-31.23,-373.734,438.577,795.915,9029128
-0.00585938,-0.0267944,1.09454,-0.033,-0.032,-31.22,-519.292,461.862,795.952,9029158
-0.0185547,-0.0360107,1.38928,-0.048,-0.047,-31.22,-407.573,456.642,795.992,9029204
-0.207581,0.0792236,1.34235,-0.267,-0.048,-31.23,-575.705,399.608,796.015,9029234
0.0767212,0.0320435,1.02887,0.011,0.06,-31.23,-534.817,469.109,796.052,9029264
0.167236,-0.022644,0.968018,0.119,0.06,-31.22,-475.59,497.562,796.095,9029309
0.208679,0.00927734,0.955872,0.139,0.109,-31.21,-484.637,471.52,796.114,9029324
0.00317383,0.00775146,1.03992,-0.039,0,-31.22,-433.99,479.375,796.152,9029369
-0.199463,0.0183716,1.09155,-0.218,-0.096,-31.22,-482.428,507.099,796.192,9029399
0.0910034,0.0998535,0.982666,-0.008,0.124,-31.23,-509.23,402.39,796.232,9029444
0.250488,0.0809326,0.925354,0.14,0.191,-31.22,-451.641,549.617,796.254,9029459
0.141052,-0.0802612,1.11133,0.124,-0.005,-31.23,-527.649,586.562,796.292,9029504
0.0431519,-0.0220337,1.07166,0.012,-0.006,-31.27,-396.416,481.313,796.449,9029654
-0.0900879,0.00140381,1.19403,-0.117,-0.057,-31.28,-497.896,557.429,796.508,9029714
-0.142761,-0.0571289,0.978333,-0.123,-0.131,-31.29,-468.461,568.359,796.653,9029864
-0.107666,0.00445557,1.01135,-0.125,-0.06,-31.3,-460.702,522.111,796.693,9029909
-0.0239258,0.0686035,1.05164,-0.087,0.037,-31.31,-441.618,613.271,796.732,9029939
0.0339355,0.02771,0.76532,-0.009,0.034,-31.32,-506.984,580.99,796.753,9029969
-0.0877686,-0.0389404,0.95166,-0.084,-0.086,-31.31,-445.038,508.725,796.793,9029999
-0.039978,-0.053772,0.43512,-0.019,-0.07,-31.32,-520.589,520.034,796.832,9030044
-0.208679,-0.0216675,1.6084,-0.215,-0.14,-31.33,-551.055,541.565,796.853,9030059
0.196289,0.0588379,1.07428,0.105,0.143,-31.33,-481.684,484.086,796.892,9030104
0.0644531,0.0830688,0.933533,-0.052,0.148,-31.33,-472.534,512.807,796.932,9030149
0.0182495,-0.00793457,0.876038,-0.004,-0.005,-31.35,-487.08,560.193,797.173,9030374
0.0874634,-0.0217285,1.06775,0.056,0.017,-31.35,-520.305,525.693,797.413,9030629
0.0791626,-0.000610352,0.995544,0.04,0.032,-31.35,-484.978,496.648,797.436,9030645
0.0506592,-0.0991821,0.80188,0.072,-0.065,-31.35,-536.337,448.049,797.473,9030689
-0.560852,-0.149719,1.44562,-0.44,-0.431,-31.35,-571.151,476.508,797.513,9030719
0.038208,0.0681152,1.13507,-0.033,0.067,-31.34,-511.156,500.038,797.736,9030945
0.133789,0.0367432,1.02777,0.067,0.091,-31.34,-481.047,538.401,797.772,9030990
-0.110168,-0.0374146,0.885498,-0.098,-0.097,-31.33,-419.199,498.107,797.794,9031005
0.209473,0.0415039,1.19202,0.125,0.131,-31.32,-437.292,503.132,797.834,9031050
-0.0723267,0.0198364,1.10144,-0.101,-0.031,-31.31,-495.479,502.917,797.875,9031080
0.0354004,0.0667725,0.916077,-0.028,0.066,-31.31,-441.404,486.251,797.894,9031110
0.0177002,-0.0253906,0.811279,0.006,-0.02,-31.32,-426.985,503.918,797.932,9031140
0.0550537,-0.0248413,0.930908,0.035,-0.001,-31.3,-416.788,453.556,797.972,9031185
0.175659,0.0545654,1.3103,0.088,0.125,-31.29,-580.316,446.229,797.994,9031200
-0.0176392,-0.0546265,0.891602,-0.009,-0.063,-31.3,-477.042,511.051,798.032,9031245
0.0304565,-0.0603638,0.842041,0.036,-0.043,-31.3,-518.766,528.443,798.074,9031290
0.0725708,-0.0457153,0.959106,0.061,-0.008,-31.3,-552.975,512.873,798.094,9031305
0.039978,-0.00872803,0.821533,0.018,0.007,-31.3,-578.469,500.1,798.133,9031350
-0.18219,0.0248413,0.932739,-0.191,-0.08,-31.3,-459,481.522,798.173,9031380
0.101562,-0.0898438,1.24323,0.102,-0.033,-31.29,-305.385,520.616,798.194,9031410
-0.0290527,-0.0262451,1.07721,-0.038,-0.045,-31.29,-559.253,530.701,798.232,9031440
0.0529785,0.0423584,1.06055,-0.004,0.055,-31.3,-507.202,542.432,798.259,9031470
0.10553,0.0466309,0.988281,0.039,0.087,-31.29,-608.939,489.872,798.305,9031515
0.0285645,-0.0444336,0.992737,0.021,-0.03,-31.29,-552.578,579.022,798.333,9031545
-0.0444336,-0.0964966,0.913574,-0.011,-0.112,-31.28,-557.569,444.494,798.372,9031590
0.0524292,-0.0343628,1.12769,0.032,-0.009,-31.28,-516.729,488.556,798.393,9031605
-0.184326,0.0373535,1.0368,-0.204,-0.07,-31.27,-516.409,613.459,798.441,9031650
0.0466309,0.00109863,0.947083,0.013,0.019,-31.27,-591.558,423.855,798.457,9031665
0.0443726,-0.0300903,0.853333,0.03,-0.008,-31.27,-526.011,449.004,798.494,9031710
0.0852661,-0.0614014,1.02679,0.077,-0.015,-31.27,-513.875,541.14,798.533,9031740
-0.139282,0.0532227,0.862305,-0.17,-0.033,-31.26,-500.075,512.033,798.573,9031785
0.0383911,0.0526733,0.862305,-0.017,0.057,-31.26,-494.768,522.098,798.592,9031800
0.200134,0.0453491,1.12897,0.118,0.133,-31.25,-470.898,540.219,798.632,9031846
0.00628662,-0.041687,0.866211,0.004,-0.039,-31.25,-419.895,445.226,798.672,9031890
0.117371,0.0245972,0.958679,0.062,0.074,-31.26,-504.643,403.34,798.694,9031906
-0.639099,-0.115906,1.4104,-0.52,-0.441,-31.25,-531.802,361.821,798.733,9031950
0.0280151,0.0645752,1.03607,-0.034,0.061,-31.26,-481.394,496.931,798.771,9031980
0.0765381,0.0720825,0.933777,0.005,0.094,-31.3,-468.9,452.735,798.992,9032206
0.0753784,-0.0401001,1.01239,0.06,-0.003,-31.3,-450.106,432.386,799.013,9032220
0.0828247,-0.0484009,1.03851,0.071,-0.006,-31.3,-504.096,450.989,799.052,9032266
-0.012146,0.0444336,1.07574,-0.059,0.023,-31.31,-394.586,443.439,799.082,9032295
-0.142578,-0.0299072,0.96344,-0.13,-0.106,-31.32,-438.001,438.606,799.112,9032326
-0.139587,0.0145874,1.09607,-0.153,-0.067,-31.33,-394.314,528.569,799.153,9032370
-0.00488281,0.0164795,0.928162,-0.035,0.004,-31.33,-442.968,492.866,799.192,9032400
0.153442,-0.0407104,0.929932,0.129,0.039,-31.33,-440.538,445.782,799.214,9032431
0.0368042,0.0663452,1.08972,-0.03,0.069,-31.33,-286.936,448.873,799.253,9032461
-0.124023,0.0170898,1.09753,-0.142,-0.055,-31.35,-476.406,414.173,799.292,9032506
0.017334,0.0336914,1.09796,-0.029,0.031,-31.35,-449.893,496.685,799.313,9032521
-0.140808,0.126282,1.33521,-0.219,0.025,-31.37,-329.837,459.897,799.351,9032566
-0.0699463,0.027832,1.04272,-0.099,-0.021,-31.36,-404.547,420.566,799.392,9032611
-0.0501709,0.0953979,0.93219,-0.114,0.046,-31.36,-424.097,374.076,799.414,9032626
-0.210999,0.135254,1.06482,-0.275,-0.005,-31.36,-336.344,366.046,799.453,9032671
0.18457,0.105347,1.02423,0.081,0.172,-31.34,-295.268,308.062,799.495,9032701
0.15802,0.0761108,0.908875,0.077,0.133,-31.35,-296.257,254.172,799.523,9032731
-0.0158691,0.0621338,1.12781,-0.067,0.025,-31.34,-237.411,265.234,799.554,9032761
0.0197754,0.0151978,1.12482,-0.011,0.001,-31.34,-222.032,193.947,799.594,9032806
-0.031311,0.095459,0.986877,-0.092,0.044,-31.34,-177.722,190.894,799.633,9032851
0.0198364,0.0993652,1.03571,-0.05,0.072,-31.34,-148.724,142.074,799.672,9032881
0.00793457,0.0614624,0.991638,-0.038,0.032,-31.33,-109.366,107.969,799.713,9032926
0.0169678,0.0619507,0.991089,-0.03,0.035,-31.34,-78.1049,88.4009,799.752,9032971
0.0409546,0.0583496,1.04095,-0.007,0.042,-31.33,-58.901,60.1104,799.792,9033001
0.03479,0.0820923,1.02045,-0.024,0.058,-31.34,-36.236,37.7171,799.833,9033046
0.0129395,0.0551758,1.04944,-0.028,0.022,-31.33,-23.5131,24.7285,799.873,9033091
0.029541,0.0411377,1.00037,-0.006,0.02,-31.33,-23.5131,24.7285,799.896,9033106
0.0167236,-0.0147705,1.01538,0.011,-0.034,-31.34,-23.5131,24.7285,799.931,9033151
0.0338745,-0.0262451,1.0105,0.031,-0.034,-31.34,0,0,799.972,9033181
0.022522,-0.03125,1.01233,0.023,-0.043,-31.34,2.8918,0,800.012,9033226
-0.0422974,0.246399,1.02747,-0.163,0.15,-30.83,534.003,-246.121,800.213,9033421
-0.00799561,0.179382,1.0332,-0.095,0.105,-30.54,682.571,-286.755,800.252,9033467
-0.0157471,0.253235,0.910706,-0.135,0.166,-30.19,653.04,-366.099,800.292,9033511
-0.423828,0.125305,1.10522,-0.421,-0.16,-29.93,897.585,-423.855,800.333,9033541
0.199707,0.185242,1.18774,0.093,0.193,-29.54,896.539,-497.636,800.372,9033587
0.122925,0.0836792,0.629822,0.071,0.097,-29.4,864.977,-410.341,800.395,9033601
0.147705,0.199707,1.07977,0.045,0.182,-28.93,900.009,-613.685,800.435,9033647
0.0012207,0.0535889,1.3114,-0.006,-0.03,-28.54,908.513,-516.262,800.472,9033676
-0.356628,0.0686035,0.787964,-0.335,-0.154,-27.92,1001.5,-443.066,800.512,9033721
-0.0963745,-0.0354004,0.985413,-0.051,-0.136,-27.46,810.307,-535.561,800.532,9033751
-0.665771,0.165894,1.01831,-0.652,-0.219,-27,1234.34,-558.02,800.575,9033781
0.13446,0.19696,1.27924,0.053,0.153,-26.5,1208.09,-494.022,800.593,9033811
-0.212402,0.101013,1.28052,-0.212,-0.085,-25.99,892.22,-740.056,800.634,9033841
-0.0836182,-0.0198975,0.799377,-0.056,-0.107,-25.22,1060.5,-527.621,800.672,9033887
0.566223,-0.0110474,1.34723,0.54,0.138,-24.96,925.155,-676.384,800.693,9033901
-0.0563354,-0.0250854,0.739868,-0.033,-0.096,-24.28,885.897,-555.741,800.732,9033947
0.15741,-0.00109863,0.81073,0.153,0.006,-23.6,758.495,-738.607,800.773,9033991
0.463379,-0.000976562,1.02515,0.435,0.112,-23.4,980.825,-845.737,800.794,9034007
0.0247803,-0.0114746,0.726624,0.034,-0.049,-23.01,987.216,-767.666,800.832,9034036
0.150269,-0.0136719,0.845337,0.15,-0.01,-22.53,986.534,-763.388,800.872,9034082
0.108704,0.0108643,0.908203,0.1,-0.007,-22.29,1036.22,-862.18,800.893,9034112
0.344727,0.106934,1.1369,0.284,0.156,-22.08,801.122,-803.213,800.932,9034142
-0.027771,0.000488281,1.40466,-0.023,-0.096,-21.88,967.867,-773.066,800.973,9034187
-0.342163,0.0333862,1.10413,-0.332,-0.162,-21.74,823.215,-782.136,801.013,9034232
0.350647,-0.0955811,0.566589,0.361,0.006,-21.69,975.182,-817.561,801.032,9034247
0.266479,-0.0356445,0.718933,0.26,0.022,-21.6,798.085,-745.545,801.072,9034277
0.366638,-0.0408325,0.809143,0.354,0.05,-21.54,907.853,-780.945,801.1,9034307
0.11084,0.0281982,0.758911,0.089,0.025,-21.5,687.356,-898.109,801.134,9034352
0.185486,-0.0372314,1.06354,0.181,-0.024,-21.47,721.033,-790.358,801.172,9034382
0.0757446,-0.11853,1.35144,0.106,-0.154,-21.45,729.927,-721.917,801.193,9034412
-0.289124,-0.0197754,1.25348,-0.268,-0.188,-21.42,526.87,-829.703,801.232,9034442
0.200745,-0.104797,1.31854,0.217,-0.092,-21.36,863.931,-839.631,801.272,9034487
-0.180176,-0.0163574,0.320618,-0.164,-0.096,-21.35,828.397,-789.11,801.294,9034502
-0.204834,0.052002,1.16315,-0.219,-0.084,-21.29,852.915,-742.446,801.34,9034547
-0.0088501,0.165161,1.16278,-0.077,0.093,-21.21,896.298,-623.655,801.373,9034592
0.176392,-0.0302734,1.12891,0.164,-0.02,-21.14,930.06,-676.43,801.412,9034622
0.0344238,-0.124817,0.885071,0.066,-0.147,-21.08,837.907,-676.933,801.453,9034667
0.0877075,0.0906372,1.16882,0.035,0.059,-21.06,718.133,-831.601,801.475,9034682
-0.295654,0.119324,0.902527,-0.33,-0.037,-21.01,662.471,-719.916,801.514,9034727
0.252625,0.0802002,0.83844,0.196,0.125,-20.97,727.934,-772.082,801.552,9034757
0.286438,-0.0764771,0.976807,0.282,-0.014,-20.94,838.399,-812.975,801.574,9034787
-0.33136,-0.0292969,0.845947,-0.311,-0.184,-20.9,879.275,-688.066,801.612,9034817
0.0457153,-0.0537109,1.32654,0.043,-0.094,-20.87,847.35,-673.764,801.636,9034847
-0.0266113,-0.00457764,1.0658,-0.047,-0.055,-20.02,751.795,-796.305,802.335,9035552
0.0172119,0.148926,1.02844,-0.058,0.105,-19.97,773.335,-695.628,802.389,9035597
0.365845,0.0845337,1.39142,0.283,0.149,-19.94,768.758,-770.357,802.413,9035628
0.0402222,-0.045166,0.775879,0.034,-0.056,-19.78,530.912,-768.905,802.552,9035763
0.0375366,0.0551758,0.938721,-0.006,0.031,-19.73,925.497,-758.61,802.593,9035808
0.258179,-0.09021,0.169495,0.269,-0.004,-19.69,855.615,-654.729,802.632,9035838
0.0584106,0.136353,1.25348,-0.021,0.104,-19.65,720.825,-732.44,802.655,9035868
-0.365479,0.0509033,0.80658,-0.381,-0.102,-19.62,737.98,-550.237,802.693,9035913
0.281067,0.0673828,0.903442,0.22,0.127,-19.6,787.371,-785.145,802.733,9035943
-0.0552368,-0.0169678,1.00122,-0.073,-0.067,-19.57,764.117,-770.594,802.772,9035988
-0.0331421,0.0858765,1.32428,-0.095,0.026,-19.55,721.215,-704.771,802.812,9036018
0.12561,-0.00469971,1.03851,0.092,0.003,-19.53,774.833,-743.937,802.834,9036048
0.178406,-0.12262,0.837646,0.186,-0.083,-19.5,762.515,-847.206,802.874,9036078
-0.274231,-0.0543823,0.813232,-0.261,-0.168,-19.48,816.76,-763.884,802.914,9036123
0.281555,0.000366211,0.938904,0.242,0.063,-19.42,654.857,-757.633,802.954,9036168
-0.0725708,-0.0827026,0.77832,-0.06,-0.126,-19.37,721.137,-753.125,802.994,9036213
0.0891113,-0.0412598,1.09326,0.07,-0.041,-19.34,782.687,-666.134,803.032,9036243
-0.0383911,-0.0309448,1.01367,-0.051,-0.071,-19.34,739.044,-680.318,803.052,9036258
-0.194824,-0.00213623,1.04962,-0.209,-0.094,-19.27,625.645,-696.573,803.093,9036303
0.0411377,-0.0281982,1.04633,0.021,-0.04,-19.23,688.682,-624.629,803.132,9036348
-0.256714,-0.0197754,0.894226,-0.26,-0.126,-19.22,688.8,-721.033,803.172,9036378
0.0950317,-0.0791626,0.697327,0.098,-0.061,-19.22,778.331,-710.252,803.193,9036408
0.229919,0.0466309,1.09961,0.173,0.092,-19.21,646.747,-718.571,803.232,9036438
0.167664,-0.0559082,1.03027,0.15,-0.019,-19.19,628.003,-581.92,803.376,9036588
-0.0200806,-0.141907,1.19287,-0.004,-0.163,-19.2,395.523,-557.398,803.412,9036618
0.359924,-0.281067,0.968262,0.401,-0.157,-19.29,527.009,-438.818,803.452,9036663
-0.0789185,-0.0236206,1.1626,-0.1,-0.056,-19.36,460.829,-408.789,803.492,9036709
0.0219116,-0.00909424,1.06104,-0.008,-0.007,-19.36,495.319,-420.062,803.533,9036738
0.131348,-0.0946045,0.589233,0.137,-0.049,-19.37,380.771,-437.531,803.553,9036769
0.116882,-0.100647,0.930481,0.115,-0.06,-19.35,364.206,-402.317,803.592,9036798
-0.019104,-0.145752,0.756104,0.006,-0.145,-19.38,379.248,-362.266,803.632,9036843
0.0406494,-0.0280762,0.966675,0.017,-0.014,-19.37,301.382,-328.165,803.672,9036889
0.140015,-0.0770874,1.03894,0.125,-0.025,-19.38,317.239,-356.347,803.712,9036918
0.0321045,-0.0535889,1.12317,0.013,-0.037,-19.39,335.334,-313.617,803.752,9036963
-0.000671387,-0.0438843,0.986206,-0.017,-0.039,-19.39,292.03,-272.491,803.773,9036978
0.0452881,-0.106812,1.08704,0.041,-0.081,-19.39,214.546,-255.526,803.814,9037023
0.09375,-0.0685425,0.909424,0.08,-0.028,-19.41,202.073,-212.325,803.873,9037083
0.0117188,-0.0773926,0.970337,0.004,-0.062,-19.41,172.952,-200.88,803.893,9037098
0.0493164,-0.0216064,0.99292,0.02,0.004,-19.43,177.508,-171.023,803.934,9037143
0.0390015,-0.078064,1.02258,0.028,-0.05,-19.43,144.39,-158.214,803.972,9037189
0.00634766,-0.0543213,1.00885,-0.01,-0.035,-19.44,75.9169,-74.1584,804.093,9037309
0.0136719,-0.0350342,1.03113,-0.01,-0.013,-19.44,49.9479,-50.695,804.132,9037339
0.0137939,-0.041687,1.05225,-0.009,-0.018,-19.44,31.6064,-31.5487,804.172,9037384
0.0795898,-0.103821,1.00446,0.074,-0.054,-19.43,27.7665,-24.9083,804.196,9037414
0.0283813,-0.0145874,1.00775,-0.003,0.012,-19.44,27.7665,-24.9083,804.233,9037444
0.036438,-0.00720215,1.00177,0.002,0.021,-19.43,4.35311,-4.46069,804.278,9037489
0.0135498,0.0140991,1.01501,-0.026,0.033,-19.44,-3.78569,3.76956,804.313,9037519
0.0126343,0.0155029,1.00751,-0.027,0.033,-19.44,-6.81491,7.06396,804.333,9037549
0.0143433,0.0213013,1.02026,-0.027,0.038,-19.44,-20.3447,14.7046,804.373,9037594
-0.0324707,-0.0124512,0.988708,-0.06,-0.008,-19.48,-43.3893,19.3759,804.412,9037624
0.0480347,-0.0739746,1.0603,0.034,-0.037,-19.48,-48.4296,18.618,804.432,9037639
0.0112915,-0.0550537,0.989624,-0.004,-0.033,-19.49,-75.6167,45.8845,804.472,9037684
-0.022644,-0.012207,1.01355,-0.051,-0.003,-19.5,-72.6715,73.8269,804.493,9037699
0.0123901,-0.0178223,1.0528,-0.017,0.003,-19.51,-89.4979,88.2807,804.533,9037744
0.0291748,-0.0452881,1.00726,0.008,-0.017,-19.5,-99.1852,107.318,804.572,9037789
0.0690308,-0.0534668,1.00269,0.048,-0.011,-19.52,-115.657,113.711,804.594,9037804
0.0264893,-0.0458984,1.01855,0.005,-0.017,-19.52,-140.051,148.417,804.632,9037849
0.0384521,-0.0606689,0.993591,0.022,-0.028,-19.52,-169.869,168.906,804.672,9037879
0.0693359,-0.0952759,0.937256,0.064,-0.05,-19.51,-165.792,173.394,804.696,9037909
-0.0148926,-0.114563,1.06793,-0.014,-0.092,-19.52,-220.354,243.416,804.735,9037954
0.0529175,-0.0884399,0.991943,0.043,-0.045,-19.51,-226.035,263.546,804.772,9037984
0.0722656,-0.115051,1.0025,0.068,-0.061,-19.51,-282.55,309.665,804.798,9038014
0.0985718,-0.121155,1.1264,0.088,-0.053,-19.52,-355.347,352.852,804.845,9038059
0.00262451,-0.150513,1.05023,0.01,-0.113,-19.52,-393.059,378.086,804.875,9038089
0.0725708,-0.188843,1.04327,0.088,-0.124,-19.52,-392.657,474.721,804.894,9038104
0.0648804,-0.213379,0.874146,0.095,-0.152,-19.51,-422.012,453.165,804.932,9038149
0.0407104,-0.210266,0.890015,0.069,-0.154,-19.5,-531.477,507.988,804.972,9038179
0.148621,-0.0940552,1.23395,0.116,0.007,-19.45,-593.014,761.441,805.012,9038224
-0.0267334,-0.16925,0.992615,-0.013,-0.126,-19.27,-532.623,985.222,805.053,9038269
-0.0259399,-0.129578,0.881897,-0.021,-0.092,-19.2,-492.138,1141.42,805.073,9038284
-0.00439453,-0.0397949,1.34399,-0.049,0.022,-18.9,-707.689,1157.41,805.112,9038330
0.149719,-0.210266,1.24072,0.156,-0.092,-18.64,-679.417,1165.43,805.152,9038359
0.2099,-0.116272,1.21021,0.184,0.014,-18.33,-695.289,1356.39,805.174,9038390
0.246216,-0.00579834,1.32251,0.182,0.134,-17.98,-721.891,1279.84,805.212,9038419
-0.73822,-0.0454712,0.728943,-0.72,-0.228,-17.35,-816.193,1246.81,805.252,9038464
-0.245667,-0.0731201,1.13177,-0.258,-0.083,-16.88,-788.799,1299.55,805.275,9038494
-0.280334,0.0811768,1.24536,-0.339,0.062,-16.41,-743.688,1110.37,805.313,9038524
-0.00360107,-0.0488281,1.05383,-0.03,0.009,-15.66,-808.767,1297.35,805.353,9038570
0.202759,-0.167664,0.811401,0.209,-0.063,-15.16,-877.578,1235.79,805.393,9038599
0.394958,-0.0177612,1.05688,0.348,0.138,-14.34,-859.734,1351.9,805.434,9038644
0.355774,-0.0687256,0.859192,0.33,0.067,-14.08,-788.239,1214.55,805.454,9038659
0.169434,0.0172729,1.27057,0.113,0.124,-13.26,-912.076,1326,805.493,9038704
-0.965942,-0.201233,0.513794,-0.923,-0.368,-11.85,-921.871,1079.68,805.563,9038779
-0.965942,-0.201233,0.513794,-0.923,-0.368,-11.85,-1102.29,1510.69,805.574,9038779
0.587219,-0.0747681,1.65277,0.53,0.132,-11.3,-1071.93,1583.28,805.595,9038810
-0.428833,-0.0230103,1.13855,-0.458,-0.042,-10.75,-918.569,1053.46,805.632,9038839
0.46405,0.152161,1.86145,0.362,0.328,-9.93,-871.118,1066.33,805.672,9038884
-0.0234375,-0.0203857,0.627563,-0.044,0.005,-9.45,-967.82,815.029,805.713,9038930
-0.0703735,0.126221,1.1908,-0.139,0.14,-9.67,-901.388,595.026,805.853,9039065
0.213257,0.211243,1.4389,0.114,0.271,-9.94,-712.631,592.329,805.893,9039110
0.367371,-0.0476074,0.730774,0.34,0.028,-10.02,-778.452,498.529,805.914,9039125
-0.19397,0.106995,0.937012,-0.249,0.08,-10.28,-887.587,505.433,805.952,9039170
0.024231,0.126526,1.039,-0.041,0.136,-10.49,-823.282,528.22,805.993,9039200
0.00683594,0.0160522,1.10541,-0.039,0.022,-10.7,-726.665,410.686,806.014,9039230
-0.0888672,0.168091,1.09485,-0.163,0.15,-10.92,-644.621,685.049,806.051,9039260
0.166016,0.0797729,1.06769,0.103,0.108,-11.31,-674.082,729.341,806.093,9039305
0.100525,0.202209,0.950012,0.02,0.215,-11.45,-719.942,596.427,806.113,9039320
0.0662231,0.0489502,0.88208,0.019,0.054,-11.79,-617.055,607.072,806.153,9039365
0.0848999,0.221497,1.2818,-0.012,0.221,-12.09,-601.775,517.143,806.192,9039410
0.0113525,0.0800781,0.942505,-0.041,0.07,-12.17,-590.336,585.875,806.213,9039425
0.0493774,0.0022583,1.05499,0.007,0,-12.44,-699.081,482.614,806.254,9039470
0.0448608,0.0273438,0.846375,0.005,0.025,-12.61,-526.343,452.56,806.292,9039500
0.311951,0.0522461,1.27106,0.245,0.102,-12.8,-603.245,452.909,806.313,9039530
0.106384,-0.00970459,1.26385,0.058,0.018,-15.47,-606.815,722.857,806.793,9040011
-0.101562,0.0308228,1.13129,-0.146,0.003,-15.49,-726.771,775.074,806.832,9040040
0.010376,-0.00195312,0.944153,-0.023,0.003,-15.53,-713.98,588.114,806.872,9040085
0.0141602,-0.0506592,1.01093,-0.008,-0.041,-15.53,-685.848,773.036,806.893,9040100
-0.03125,-0.0933838,1.09229,-0.044,-0.093,-15.55,-714.26,651.317,806.933,9040145
0.104736,0.0393677,1.19318,0.049,0.071,-15.56,-425.188,699.325,806.954,9040160
0.0808105,-0.0321045,0.767578,0.06,-0.003,-15.59,-704.3,738.28,806.992,9040205
-0.131165,-0.0831299,1.24615,-0.146,-0.104,-15.61,-762.311,662.186,807.032,9040251
-0.400452,0.0281982,0.912354,-0.424,-0.073,-15.63,-815.594,789.796,807.054,9040265
0.0328369,0.0601196,1.14081,-0.023,0.077,-15.66,-821.997,853.17,807.092,9040311
0.00506592,-0.12915,1.09387,0.001,-0.112,-15.66,-821.828,873.629,807.132,9040340
0.0773926,-0.13739,0.811768,0.083,-0.102,-15.68,-860.326,733.837,807.173,9040385
-0.0592041,0.00750732,0.65979,-0.081,-0.001,-15.68,-764.351,854.957,807.193,9040400
-0.410645,-0.0506592,0.863647,-0.411,-0.151,-15.7,-744.463,876.732,807.232,9040445
0.0713501,0.0336914,0.804626,0.031,0.06,-15.71,-768.049,705.492,807.254,9040460
0.261475,-0.0159302,0.780273,0.228,0.063,-15.72,-696.549,743.55,807.292,9040505
0.268188,0.121155,0.901245,0.192,0.197,-15.74,-818.833,753.069,807.332,9040551
-0.0395508,-0.0222168,0.72644,-0.059,-0.025,-15.75,-957.579,773.515,807.353,9040565
0.111694,0.141052,0.985291,0.034,0.173,-15.76,-735.727,696.233,807.405,9040626
0.111694,0.141052,0.985291,0.034,0.173,-15.76,-740.384,790.014,807.42,9040626
0.442993,0.0802612,1.49579,0.352,0.207,-15.76,-829.876,818.431,807.452,9040671
-0.107178,0.0443726,1.12665,-0.153,0.02,-15.78,-781.953,692.977,807.493,9040701
0.0275879,0.137939,0.97168,-0.044,0.138,-16.17,-605.822,648.319,807.992,9041211
-0.158203,0.122803,0.99823,-0.219,0.068,-16.25,-514.311,634.86,808.041,9041256
0.103638,0.0913086,0.843994,0.046,0.111,-16.25,-532.396,643.501,808.054,9041271
0.0374756,0.100464,1.2348,-0.03,0.094,-16.2,-487.65,524.7,808.099,9041316
-0.000488281,0.0864868,1.05902,-0.056,0.071,-16.18,-602.011,487.377,808.118,9041331
-0.120117,0.129272,0.863281,-0.177,0.08,-16.18,-552.975,458.411,808.155,9041361
-0.0148315,0.130127,0.460144,-0.063,0.113,-16.14,-545.301,494.438,808.192,9041406
0.217651,0.0222168,1.16876,0.169,0.063,-16.14,-499.825,374.806,808.214,9041421
-0.0728149,-0.0657349,1.06256,-0.081,-0.101,-16.16,-406.331,387.049,808.253,9041466
0.022644,0.218567,1.1557,-0.069,0.195,-16.17,-398.502,490.557,808.292,9041496
