raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,left_encoder_rate,right_encoder_rate,fpga time,navx time
0.057251,0.0998535,1.05457,-0.015,-0.112,161.88,-400.408,432.938,414.132,8647337
-0.106445,0.069458,0.966125,0.13,-0.031,161.86,-465.008,455.332,414.152,8647352
-0.120178,-0.059082,0.826599,0.101,0.095,161.86,-451.345,421.754,414.192,8647397
0.118042,0.0740356,1.10992,-0.081,-0.103,161.85,-433.294,425.94,414.232,8647427
0.0811157,0.0615845,0.763611,-0.052,-0.08,161.84,-433.604,462.995,414.293,8647487
-0.0806274,-0.0401611,1.14832,0.073,0.07,161.8,-421.47,373.608,414.407,8647607
-0.0952148,0.0133057,0.850647,0.101,0.023,161.8,-411.65,400.465,414.438,8647637
0.112366,0.0224609,1.20813,-0.09,-0.048,161.8,-383.325,434.103,414.473,8647667
0.0204468,0.0408936,0.963379,0.001,-0.038,161.78,-362.779,412.686,414.512,8647712
0.149414,0.019165,0.855286,-0.129,-0.058,161.79,-403.372,380.366,414.533,8647742
-0.00335693,0.0435791,1.05145,0.025,-0.031,161.77,-406.562,353.276,414.572,8647772
0.149353,-0.00500488,0.9552,-0.136,-0.032,161.75,-405.211,396.637,414.692,8647892
-0.0879517,0.03125,1.07251,0.101,0.009,161.75,-344.009,340.391,414.732,8647937
-0.0308838,0.0513306,1.09296,0.052,-0.027,161.74,-373.399,342.683,414.755,8647952
0.0645142,0.0720215,1.06635,-0.031,-0.077,161.73,-351.272,349.938,414.793,8647997
0.0508423,0.0189209,0.992554,-0.034,-0.023,161.72,-313.063,327.418,414.832,8648027
-0.0386353,0.00262451,1.07867,0.046,0.019,161.66,-343.56,354.152,415.033,8648237
0.0354004,0.0527954,0.935852,-0.008,-0.052,161.64,-333.489,310.347,415.075,8648282
0.12738,0.0303345,1.01941,-0.102,-0.059,161.63,-388.75,319.474,415.114,8648312
-0.0415649,-0.0327148,0.936401,0.037,0.052,161.62,-365.724,314.357,415.132,8648328
-0.108887,-0.0656738,1.09973,0.092,0.106,161.58,-350.625,341.524,415.176,8648372
-0.117493,0.0165405,1.03857,0.126,0.03,161.55,-312.461,419.798,415.212,8648417
-0.11615,-0.0621338,1.03082,0.1,0.103,161.55,-367.857,323.039,415.233,8648432
0.00372314,-0.0179443,0.986633,0,0.023,161.53,-359.622,383.48,415.272,8648477
0.0513306,0.0778809,1.05951,-0.013,-0.081,161.52,-350.171,351.661,415.312,8648508
0.0649414,0.0667725,1.00409,-0.03,-0.076,161.48,-332.381,318.061,415.349,8648552
0.106995,0.000610352,1.03784,-0.09,-0.026,161.48,-361.814,313.465,415.374,8648568
0.052002,0.015625,0.936707,-0.034,-0.024,161.38,-408.188,358.938,415.552,8648748
0.0505981,0.0990601,1.06628,-0.005,-0.102,161.36,-359.189,431.76,415.592,8648793
0.111877,0.0134888,1.04279,-0.09,-0.041,161.34,-440.985,328.72,415.626,8648823
0.0320435,-0.0584717,0.969971,-0.037,0.051,161.34,-403.763,322.893,415.653,8648853
0.112854,0.0523071,1.2334,-0.076,-0.077,161.32,-373.615,357.022,415.692,8648898
0.0350342,-0.0235596,1.00427,-0.029,0.018,161.31,-381.476,398.2,415.715,8648913
0.0230103,0.0546265,1.03534,0.007,-0.05,161.29,-420.725,337.359,415.752,8648958
0.0971069,0.0139771,0.966187,-0.076,-0.036,161.28,-380.503,325.452,415.792,8648988
-0.0558472,-0.0605469,1.29211,0.048,0.086,161.25,-371.03,311.823,415.833,8649033
0.119202,0.0219116,0.948914,-0.094,-0.049,161.24,-326.121,332.287,415.854,8649063
0.0960693,0.119873,0.92218,-0.042,-0.135,161.22,-329.777,389.621,415.895,8649093
-0.120178,-0.0540161,1.02563,0.107,0.099,161.2,-368.155,337.684,415.931,8649138
-0.0250244,0.0126953,1.11444,0.04,0.006,161.19,-371.023,333.167,415.972,8649168
0.0125122,-0.0314331,0.965637,-0.011,0.033,161.08,-341.361,317.561,416.132,8649333
0.160889,0.027832,0.849976,-0.133,-0.071,161.02,-434.056,347.953,416.172,8649378
-0.078064,-0.00457764,0.860413,0.083,0.037,160.78,-394.112,375.742,416.338,8649543
0.00372314,-0.00939941,0.984375,0.006,0.015,160.72,-365.631,324.654,416.371,8649573
0.137817,-0.0214844,0.97406,-0.123,-0.016,160.63,-323.85,391.007,416.412,8649618
-0.19635,0.059021,1.07135,0.219,0.018,160.61,-420.256,369.529,416.434,8649633
0.0043335,-0.0421753,1.11078,-0.003,0.048,160.57,-421.532,391.144,416.473,8649678
0.117065,0.0237427,1.13135,-0.087,-0.05,160.53,-390.694,369.324,416.515,8649709
0.0551758,0.0396729,0.854309,-0.027,-0.048,160.47,-350.048,386.645,416.533,8649738
0.0621948,-0.0639038,0.854431,-0.068,0.047,160.44,-412.771,322.648,416.574,8649769
0.0362549,-0.0299683,0.977173,-0.03,0.025,160.37,-408.288,365.892,416.614,8649813
-0.0344849,0.0114136,1.09021,0.051,0.01,160.35,-373.664,411.43,416.633,8649829
0.267029,0.00531006,1.01959,-0.237,-0.085,160.3,-400.24,360.965,416.679,8649873
-0.0483398,-0.0245361,1.19293,0.051,0.05,160.24,-352.224,302.636,416.717,8649918
0.0163574,-0.0291748,1.11389,-0.011,0.032,160.22,-389.681,360.575,416.733,8649933
0.123657,0.0328369,1.00275,-0.091,-0.062,160.17,-398.398,401.857,416.773,8649978
0.102905,0.0109863,0.790894,-0.083,-0.037,160.12,-413.36,360.802,416.815,8650023
0.0211182,0.0759888,1.00739,0.018,-0.068,160.1,-400.28,349.754,416.834,8650038
0.138306,0.0650635,0.746826,-0.099,-0.1,160.08,-417.354,394.571,416.871,8650069
-0.114502,-0.0820923,0.967102,0.091,0.129,159.98,-384.845,417.554,417.053,8650249
0.0979004,-0.0514526,1.00537,-0.097,0.028,159.95,-366.643,302.838,417.093,8650294
0.00152588,0.0305176,0.97644,0.021,-0.015,159.94,-386.877,357.449,417.115,8650309
0.121704,-0.0223999,1.06421,-0.108,-0.005,159.89,-389.257,336.87,417.153,8650354
0.144775,0.0965576,1.15509,-0.088,-0.124,159.83,-384.032,370.686,417.192,8650399
0.0958252,-0.0203857,0.980591,-0.084,0,159.81,-315.477,364.08,417.213,8650414
0.188416,0.046875,1.11127,-0.147,-0.092,159.76,-402.236,387.883,417.252,8650459
0.0869141,-0.020874,0.950134,-0.076,0.003,159.7,-382.738,292.056,417.293,8650489
0.0557861,-0.072998,1.10883,-0.062,0.065,159.63,-359.241,396.959,417.315,8650519
-0.03479,-0.0149536,1.01215,0.04,0.041,159.58,-359.706,335.098,417.352,8650549
0.0640869,0.0167236,0.986389,-0.04,-0.023,159.48,-386.488,345.614,417.392,8650594
0.132568,0.0184937,0.964417,-0.104,-0.049,159.45,-436.538,345.489,417.413,8650609
0.0532837,-0.0189209,1.01666,-0.043,0.014,159.36,-419.868,295.709,417.454,8650654
0.0524902,0.0422363,1.05951,-0.019,-0.041,159.24,-333.817,347.554,417.492,8650699
0.110535,0.078125,1.24292,-0.059,-0.092,159.22,-377.75,292.744,417.512,8650714
-0.0837402,-0.0186157,1.08044,0.087,0.064,159.14,-381.978,333.039,417.552,8650759
0.0641479,0.0578613,1.00769,-0.025,-0.06,159.09,-366.495,315.154,417.592,8650789
-0.0716553,-0.00939941,1.10907,0.078,0.052,159.06,-282.538,325.246,417.625,8650819
-0.164368,-0.012085,1.06567,0.164,0.087,159.02,-389.94,356.119,417.654,8650849
0.246887,0.0227661,1.1582,-0.205,-0.09,158.95,-361.213,256.898,417.692,8650894
-0.0825195,-0.019104,1.21777,0.088,0.068,158.86,-334.091,331.658,417.736,8650939
-0.127686,-0.0276489,0.998291,0.123,0.088,158.86,-346.338,312.798,417.754,8650954
